Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
578,UCSB,1.37,Bachelors,Miami,M,1.0,1,0.0,1,Hardware Engineer,03/20,05/23,Software Engineer,02/17,09/19,Data Analyst,04/15,01/18,0.76
579,MIT,1.16,Bachelors,Las Vegas,M,1.0,1,0.0,3,Quantitative Analyst,09/20,09/23,Software Engineer,03/18,08/19,Quantitative Analyst,11/16,02/18,3.89
580,MIT,2.46,Masters,Miami,M,1.0,0,0.0,2,Research Scientist,05/20,04/22,Machine Learning Engineer,02/18,05/19,Machine Learning Engineer,12/13,08/18,7.58
581,UCLA,3.97,Masters,Miami,M,,1,,3,Machine Learning Engineer,10/20,09/22,Data Analyst,05/17,09/20,Hardware Engineer,02/15,03/17,1.85
582,Providence State University,3.78,Masters,San Francisco,,1.0,0,,3,Quantitative Analyst,04/19,11/23,Software Tester,01/18,06/21,Software Tester,11/16,11/19,1.38
583,University of Rhode Island,2.86,PhD,San Francisco,M,1.0,1,0.0,0,Software Tester,12/19,10/22,Software Engineer,09/17,01/20,Data Analyst,04/15,01/19,7.33
584,State Providence College,1.42,PhD,Providence,M,1.0,1,0.0,1,Data Analyst,03/19,08/23,Software Engineer,08/18,10/21,Research Scientist,05/15,04/17,9.68
585,Bryant University,2.01,Bachelors,New York,M,0.0,1,0.0,4,Data Analyst,07/19,04/22,Machine Learning Engineer,05/18,06/20,Machine Learning Engineer,04/16,10/18,1.22
586,MIT,2.61,Bachelors,Boston,M,0.0,0,0.0,0,Data Scientist,08/19,06/23,Software Engineer,09/17,04/21,Data Analyst,04/14,06/19,7.96
587,Providence University,2.89,PhD,New York,F,0.0,1,0.0,1,Machine Learning Engineer,11/19,05/22,Data Analyst,10/17,08/20,Hardware Engineer,07/16,04/18,0.38
588,MIT,1.45,Bachelors,Miami,F,1.0,0,0.0,1,Data Analyst,04/19,04/21,Data Scientist,12/16,02/21,Hardware Engineer,06/14,05/17,4.08
589,Bryant University,3.84,Masters,Miami,M,1.0,0,1.0,2,Machine Learning Engineer,11/20,08/23,Data Analyst,09/17,07/21,Software Engineer,08/15,03/19,9.8
590,Boston College,2.6,PhD,San Francisco,,0.0,1,0.0,0,Machine Learning Engineer,11/19,06/23,Data Scientist,10/17,04/19,Quantitative Analyst,01/15,02/17,4.53
591,Providence School,1.66,Bachelors,Las Vegas,,1.0,0,1.0,1,Hardware Engineer,01/20,09/21,Machine Learning Engineer,08/18,08/19,Software Engineer,05/16,11/17,8.26
592,Harvard University,2.85,PhD,Los Angeles,F,,0,,0,Machine Learning Engineer,03/20,03/22,Research Scientist,03/18,03/20,Software Engineer,08/16,12/18,9.35
593,MIT,3.27,Bachelors,Boston,F,1.0,0,1.0,3,Quantitative Analyst,02/19,02/22,Machine Learning Engineer,03/17,11/19,Data Scientist,09/15,11/18,6.82
594,Harvard University,1.38,Bachelors,Miami,F,,1,1.0,4,Data Analyst,10/20,10/22,Machine Learning Engineer,07/18,01/21,Data Scientist,07/16,06/19,2.91
595,State Providence College,3.35,Masters,Providence,F,1.0,1,0.0,2,Machine Learning Engineer,01/19,09/23,Hardware Engineer,08/17,06/19,Hardware Engineer,03/14,11/19,7.96
596,Northeastern University,2.16,Bachelors,Miami,F,1.0,1,,3,Hardware Engineer,11/20,12/21,Data Analyst,06/18,09/20,Hardware Engineer,05/14,07/19,1.34
597,Boston College,1.22,Masters,New York,M,1.0,1,1.0,4,Software Tester,06/19,04/23,Software Tester,12/16,05/21,Data Scientist,06/14,11/18,6.82
598,State Providence College,1.99,Bachelors,Miami,,,1,0.0,4,Data Analyst,02/20,11/23,Quantitative Analyst,09/18,10/21,Data Scientist,09/15,11/17,5.89
599,Northeastern University,1.54,PhD,San Francisco,F,,0,1.0,0,Machine Learning Engineer,12/18,02/23,Data Scientist,05/18,03/20,Machine Learning Engineer,10/15,06/18,0.26
600,UC Berkeley,1.73,Bachelors,Miami,,0.0,1,,2,Hardware Engineer,11/20,06/21,Hardware Engineer,09/18,07/21,Data Scientist,05/16,09/17,6.24
601,Harvard University,1.59,PhD,Providence,M,,1,1.0,0,Machine Learning Engineer,03/20,09/23,Software Engineer,09/17,07/19,Software Engineer,02/14,05/17,4.21
602,Northeastern University,1.69,PhD,Los Angeles,M,0.0,1,1.0,1,Data Scientist,07/20,02/21,Hardware Engineer,02/17,11/20,Data Analyst,12/15,11/17,6.81
603,Boston College,3.42,Bachelors,Washington,F,1.0,0,0.0,4,Data Analyst,10/20,05/23,Research Scientist,01/18,04/19,Software Tester,09/14,07/18,9.33
604,UC Berkeley,2.44,Bachelors,Boston,F,0.0,0,0.0,4,Hardware Engineer,09/20,05/22,Hardware Engineer,12/16,11/20,Software Engineer,07/14,05/19,2.35
605,UCSB,1.8,Masters,Las Vegas,M,,0,,3,Hardware Engineer,07/19,04/23,Machine Learning Engineer,02/17,06/20,Data Scientist,06/16,04/17,4.13
606,UCSB,3.11,PhD,Boston,F,0.0,0,1.0,1,Data Analyst,01/20,08/21,Machine Learning Engineer,06/17,03/21,Software Engineer,03/16,11/17,7.75
607,Providence University,3.01,PhD,Washington,,,1,,4,Quantitative Analyst,01/20,07/22,Quantitative Analyst,09/17,10/20,Quantitative Analyst,11/14,07/17,4.94
608,UC Berkeley,3.96,PhD,New York,,1.0,1,,4,Data Scientist,11/20,05/23,Data Analyst,07/17,06/20,Software Engineer,10/15,02/17,6.31
609,University of Rhode Island,2.49,Masters,Los Angeles,,1.0,0,1.0,4,Quantitative Analyst,06/19,03/21,Data Analyst,05/18,10/21,Hardware Engineer,05/15,10/17,2.08
610,Columbia University,1.17,Bachelors,Chicago,M,0.0,1,0.0,4,Data Analyst,12/18,07/21,Software Tester,07/18,09/20,Research Scientist,04/15,04/18,5.26
611,Northeastern University,3.96,Bachelors,Providence,M,1.0,0,,2,Software Tester,06/20,01/21,Software Engineer,03/17,04/19,Research Scientist,08/15,12/17,8.79
612,UC Berkeley,2.64,Bachelors,Miami,F,1.0,0,0.0,3,Research Scientist,10/20,10/23,Quantitative Analyst,03/17,12/19,Data Analyst,03/16,10/19,7.07
613,Northeastern University,3.97,PhD,Providence,M,0.0,1,0.0,1,Software Tester,10/20,09/22,Quantitative Analyst,11/17,04/20,Hardware Engineer,11/15,08/17,6.69
614,Columbia University,1.25,Masters,Los Angeles,F,1.0,1,,2,Hardware Engineer,06/20,10/22,Research Scientist,02/18,02/21,Data Analyst,02/16,06/17,6.32
615,Boston University,3.69,Masters,Miami,F,1.0,0,0.0,1,Data Scientist,08/20,03/23,Data Analyst,10/18,03/19,Research Scientist,10/16,03/19,9.25
616,Brown University,1.96,Bachelors,Las Vegas,,1.0,0,1.0,3,Research Scientist,06/20,03/23,Data Scientist,03/18,03/20,Data Analyst,05/15,08/17,1.5
617,Providence University,1.58,Masters,San Francisco,M,1.0,0,,0,Data Analyst,08/20,11/21,Data Analyst,09/17,11/19,Hardware Engineer,11/16,01/17,5.97
618,University of Rhode Island,1.97,Bachelors,Boston,F,,0,,3,Machine Learning Engineer,02/19,07/21,Software Engineer,10/17,09/20,Data Analyst,09/15,01/19,6.81
619,UCSB,3.66,Masters,Philadelphia,M,1.0,0,0.0,0,Software Engineer,06/20,06/22,Data Analyst,12/16,04/19,Machine Learning Engineer,06/15,02/17,0.67
620,State Providence College,2.88,Masters,Providence,F,0.0,0,0.0,2,Software Tester,12/19,06/22,Data Scientist,03/18,10/20,Data Analyst,02/15,06/17,9.41
621,Providence School,3.17,Masters,San Francisco,,0.0,1,0.0,0,Data Analyst,03/19,01/23,Software Tester,03/18,01/21,Software Engineer,01/15,04/17,5.43
622,Brown University,2.0,Masters,Boston,F,,1,,1,Quantitative Analyst,12/19,01/22,Software Engineer,02/17,02/21,Hardware Engineer,05/14,02/18,2.44
623,Providence School,2.23,Masters,New York,,,1,1.0,2,Software Engineer,10/19,02/23,Machine Learning Engineer,11/17,12/19,Data Scientist,07/15,07/18,2.33
624,UCSB,1.64,Masters,Boston,F,1.0,0,1.0,3,Data Analyst,05/19,09/21,Machine Learning Engineer,02/18,05/20,Hardware Engineer,04/14,11/19,5.41
625,MIT,3.5,Masters,Chicago,,0.0,1,,3,Machine Learning Engineer,01/20,06/21,Data Analyst,05/18,02/20,Quantitative Analyst,02/14,03/18,9.16
626,Brown University,2.65,Masters,Chicago,F,1.0,0,0.0,3,Data Scientist,08/19,07/22,Data Analyst,08/17,05/19,Software Engineer,09/14,02/19,3.42
627,UCLA,2.39,Masters,Chicago,,0.0,1,0.0,4,Quantitative Analyst,10/20,04/23,Machine Learning Engineer,04/18,01/21,Data Scientist,01/14,01/19,7.38
628,UCSB,2.74,PhD,Washington,M,1.0,0,,3,Data Scientist,11/20,06/23,Data Analyst,04/17,09/21,Software Tester,01/14,02/18,3.64
629,Harvard University,1.62,Bachelors,Boston,F,1.0,0,0.0,1,Quantitative Analyst,08/20,08/23,Quantitative Analyst,09/17,04/20,Data Scientist,08/15,09/19,4.31
630,Northeastern University,2.52,PhD,Los Angeles,F,,0,1.0,3,Research Scientist,06/19,02/22,Software Engineer,10/18,08/21,Data Scientist,11/15,03/19,2.0
631,Providence University,3.61,PhD,New York,M,0.0,0,,1,Data Analyst,01/20,12/22,Software Engineer,07/18,07/20,Data Analyst,10/14,07/17,4.97
632,Boston University,1.69,Bachelors,Washington,,,0,1.0,3,Software Engineer,04/19,01/22,Quantitative Analyst,01/18,02/21,Software Tester,11/16,07/17,9.3
633,State Providence College,1.17,Masters,Providence,F,,1,0.0,3,Software Tester,11/20,02/23,Research Scientist,11/17,07/21,Machine Learning Engineer,08/14,01/17,2.54
634,Brown University,3.99,PhD,San Francisco,F,0.0,0,1.0,4,Data Scientist,06/19,06/21,Machine Learning Engineer,07/17,05/21,Data Scientist,03/15,07/17,4.9
635,Bryant University,3.21,PhD,Providence,M,1.0,0,1.0,3,Research Scientist,10/20,09/23,Software Engineer,02/18,11/20,Quantitative Analyst,11/15,08/19,0.3
636,Providence College,2.7,PhD,Providence,M,0.0,0,1.0,0,Data Scientist,12/18,10/22,Hardware Engineer,06/17,01/21,Software Engineer,04/15,05/17,0.95
637,Providence College,1.89,Masters,Washington,,,1,,4,Hardware Engineer,06/20,04/21,Machine Learning Engineer,04/17,08/20,Machine Learning Engineer,07/15,01/17,6.08
638,UCLA,2.94,PhD,San Francisco,F,1.0,1,,4,Research Scientist,02/20,08/23,Quantitative Analyst,12/16,06/21,Data Analyst,12/13,02/17,9.38
639,University of Rhode Island,2.78,PhD,New York,M,1.0,1,1.0,3,Quantitative Analyst,08/19,02/21,Data Analyst,11/17,06/21,Software Tester,09/14,04/17,6.8
640,Harvard University,1.84,PhD,Las Vegas,M,,1,1.0,1,Quantitative Analyst,08/20,04/23,Software Tester,03/17,04/20,Data Scientist,04/16,10/18,7.87
641,Bryant University,1.57,Masters,Chicago,F,1.0,0,,0,Software Engineer,03/20,12/21,Machine Learning Engineer,06/17,10/19,Software Tester,11/15,05/17,4.62
642,Northeastern University,2.93,Masters,Boston,M,1.0,0,,3,Quantitative Analyst,07/20,05/22,Hardware Engineer,09/18,12/19,Research Scientist,06/14,06/18,1.84
643,UCSB,4.0,Masters,Los Angeles,M,1.0,0,1.0,3,Research Scientist,08/20,05/22,Data Analyst,01/18,03/20,Software Engineer,11/14,05/17,8.74
644,Providence School,1.58,PhD,Los Angeles,F,,0,0.0,1,Software Tester,08/19,01/21,Machine Learning Engineer,05/18,03/19,Data Analyst,12/14,12/18,7.29
645,University of Rhode Island,2.3,Masters,Los Angeles,F,0.0,1,,0,Software Tester,11/19,08/21,Software Tester,03/17,06/19,Quantitative Analyst,03/15,12/18,9.5
646,University of Rhode Island,1.51,Masters,Washington,F,1.0,1,,3,Data Analyst,05/20,02/21,Data Scientist,08/17,02/19,Hardware Engineer,07/16,12/17,4.74
647,Providence School,2.01,Bachelors,Las Vegas,,,1,,0,Machine Learning Engineer,05/19,10/23,Hardware Engineer,02/17,02/20,Research Scientist,08/16,08/17,9.72
648,University of Rhode Island,1.56,Bachelors,Washington,,0.0,0,0.0,1,Software Engineer,11/19,08/22,Research Scientist,11/18,08/21,Software Engineer,12/15,05/19,3.84
649,Boston College,1.02,Masters,Washington,F,0.0,1,0.0,1,Research Scientist,06/20,11/23,Data Analyst,11/18,01/21,Data Scientist,07/14,10/18,9.68
650,Northeastern University,2.89,PhD,Boston,,0.0,1,0.0,4,Quantitative Analyst,10/19,03/23,Quantitative Analyst,01/18,01/20,Quantitative Analyst,12/13,08/17,4.71
651,State Providence College,3.38,Bachelors,Providence,F,0.0,1,,0,Machine Learning Engineer,06/20,06/23,Software Engineer,10/17,05/21,Data Analyst,05/15,07/19,3.71
652,Providence School,2.03,Bachelors,Chicago,M,1.0,1,0.0,3,Hardware Engineer,02/20,06/21,Data Scientist,06/17,05/20,Hardware Engineer,07/16,07/17,3.54
653,Brown University,1.75,Masters,Chicago,F,0.0,1,0.0,3,Data Analyst,08/19,07/21,Software Tester,12/16,08/20,Research Scientist,08/16,02/18,6.58
654,Boston University,2.97,Bachelors,Las Vegas,F,,0,0.0,1,Research Scientist,01/20,10/21,Quantitative Analyst,05/18,04/21,Data Scientist,12/13,02/19,5.72
655,Northeastern University,1.27,Masters,Providence,M,1.0,1,0.0,2,Software Engineer,02/19,10/21,Machine Learning Engineer,11/18,09/19,Software Engineer,09/15,03/17,6.52
656,State Providence College,1.25,Bachelors,Providence,,0.0,1,,3,Software Engineer,11/20,12/21,Software Engineer,12/16,07/20,Research Scientist,03/15,05/17,5.13
657,University of Rhode Island,3.13,Masters,San Francisco,M,1.0,1,1.0,3,Data Scientist,01/20,03/22,Machine Learning Engineer,02/18,08/21,Research Scientist,11/16,07/19,6.3
658,Providence College,3.31,PhD,Chicago,,,0,,2,Machine Learning Engineer,05/20,07/22,Software Tester,09/17,01/20,Software Engineer,08/14,01/19,3.45
659,Boston College,2.16,Bachelors,New York,M,,0,0.0,2,Hardware Engineer,11/20,05/23,Software Engineer,12/16,09/19,Data Analyst,12/15,09/17,0.49
660,Columbia University,2.24,PhD,Chicago,F,0.0,1,0.0,4,Hardware Engineer,02/20,08/23,Data Scientist,08/18,01/19,Data Scientist,12/14,10/18,6.91
661,Boston College,2.35,Bachelors,Boston,F,0.0,1,1.0,3,Hardware Engineer,07/20,01/22,Data Analyst,06/17,08/19,Hardware Engineer,07/15,02/19,3.57
662,Boston College,3.07,PhD,Las Vegas,F,1.0,1,1.0,0,Hardware Engineer,02/19,06/21,Software Tester,10/18,07/20,Data Analyst,04/14,01/17,9.11
663,UC Berkeley,1.39,PhD,Providence,F,,0,1.0,3,Quantitative Analyst,05/20,02/23,Machine Learning Engineer,11/18,09/19,Hardware Engineer,06/16,04/19,7.86
664,State Providence College,1.19,PhD,Chicago,M,,0,,1,Hardware Engineer,06/20,04/22,Hardware Engineer,02/18,02/21,Quantitative Analyst,09/14,03/18,9.2
665,Northeastern University,2.69,PhD,Los Angeles,,1.0,1,0.0,4,Software Engineer,11/20,12/22,Research Scientist,11/17,11/20,Software Engineer,11/14,12/17,4.56
666,Columbia University,3.19,PhD,Washington,,1.0,1,1.0,1,Software Tester,06/19,09/21,Hardware Engineer,10/17,12/19,Hardware Engineer,08/16,06/18,1.71
667,Boston College,1.92,PhD,Miami,,,0,0.0,2,Data Scientist,10/19,08/22,Software Engineer,04/18,12/20,Software Tester,01/15,05/19,3.88
668,Providence University,1.79,Masters,Providence,,,1,,2,Data Analyst,12/18,03/23,Hardware Engineer,03/18,06/21,Software Engineer,09/16,01/18,1.93
669,Providence University,3.19,Bachelors,San Francisco,,0.0,0,,0,Machine Learning Engineer,12/19,04/22,Software Tester,12/16,05/19,Data Scientist,09/15,04/17,3.26
670,Providence University,1.87,PhD,Los Angeles,M,1.0,0,0.0,1,Hardware Engineer,11/20,06/21,Quantitative Analyst,06/18,04/20,Data Scientist,04/14,01/18,2.47
671,State Providence College,2.2,Bachelors,Boston,M,1.0,0,0.0,2,Data Analyst,07/20,10/23,Research Scientist,10/18,10/20,Quantitative Analyst,08/16,11/19,5.84
672,Providence College,2.71,PhD,Miami,M,,0,,0,Quantitative Analyst,12/19,10/23,Research Scientist,02/18,10/19,Machine Learning Engineer,09/16,01/18,0.33
673,MIT,2.32,Masters,San Francisco,F,0.0,0,,1,Research Scientist,07/20,04/22,Software Tester,09/17,06/20,Data Scientist,08/16,12/17,9.22
674,Northeastern University,3.91,PhD,Washington,F,1.0,0,,1,Data Analyst,04/19,08/21,Hardware Engineer,12/17,12/19,Software Tester,08/16,09/18,1.37
675,UCLA,2.48,Masters,Washington,M,,1,0.0,1,Hardware Engineer,08/19,03/22,Research Scientist,02/17,01/20,Data Analyst,12/14,02/18,2.08
676,Brown University,3.09,Masters,Miami,M,,0,1.0,3,Hardware Engineer,06/20,02/23,Machine Learning Engineer,02/18,03/21,Data Analyst,12/15,02/19,7.68
677,Brown University,2.0,PhD,Miami,F,,1,0.0,3,Data Analyst,07/19,05/21,Data Scientist,05/18,02/21,Hardware Engineer,01/15,03/18,1.58
678,Harvard University,1.47,Bachelors,Philadelphia,F,1.0,0,,4,Machine Learning Engineer,08/20,06/22,Software Tester,06/18,06/21,Data Analyst,04/15,10/19,3.78
679,Boston University,1.42,PhD,Washington,M,1.0,1,1.0,2,Data Analyst,03/20,10/21,Hardware Engineer,06/17,08/19,Software Tester,07/14,05/17,8.3
680,Providence College,3.88,Bachelors,Boston,F,0.0,0,1.0,0,Quantitative Analyst,03/19,03/22,Data Analyst,08/18,09/19,Software Tester,07/14,07/18,3.54
681,MIT,2.92,Masters,Miami,,1.0,1,0.0,2,Software Tester,04/19,09/22,Research Scientist,08/17,01/19,Data Scientist,03/14,01/18,2.77
682,Boston College,1.6,Bachelors,Providence,F,0.0,0,1.0,1,Software Tester,06/19,09/21,Data Analyst,11/18,12/19,Hardware Engineer,09/15,08/19,2.7
683,UCSB,2.29,Bachelors,Washington,M,,0,,0,Machine Learning Engineer,02/19,03/21,Software Tester,03/17,08/19,Research Scientist,04/16,10/18,5.46
684,Harvard University,2.3,Bachelors,Philadelphia,F,0.0,1,,2,Quantitative Analyst,03/20,04/21,Data Scientist,02/17,10/19,Software Engineer,10/14,10/19,0.62
685,Providence School,2.55,PhD,Chicago,,0.0,0,0.0,3,Data Scientist,09/19,07/21,Data Scientist,10/17,10/19,Data Scientist,05/16,09/18,0.48
686,UC Berkeley,2.5,Bachelors,Providence,F,0.0,1,1.0,2,Software Tester,04/19,11/21,Software Engineer,06/17,01/19,Data Analyst,09/15,07/17,8.23
687,Bryant University,3.7,Masters,Providence,M,0.0,1,1.0,2,Software Engineer,04/20,11/23,Data Analyst,05/18,06/21,Research Scientist,12/15,06/17,6.7
688,Providence State University,1.41,PhD,Las Vegas,M,0.0,1,,1,Software Tester,10/19,02/23,Data Scientist,05/17,11/20,Data Scientist,03/15,05/17,5.01
689,Harvard University,1.68,PhD,San Francisco,,0.0,1,1.0,4,Data Scientist,06/20,10/22,Research Scientist,05/18,03/20,Software Engineer,10/16,06/17,0.08
690,UCSB,3.32,Masters,Las Vegas,M,0.0,0,,2,Software Engineer,04/19,11/22,Software Tester,04/18,05/21,Hardware Engineer,04/15,05/19,8.03
691,Northeastern University,3.91,Masters,Chicago,M,1.0,0,1.0,0,Quantitative Analyst,06/19,11/21,Data Analyst,05/18,06/20,Data Analyst,08/15,08/18,9.71
692,MIT,3.35,PhD,New York,M,1.0,1,0.0,4,Software Tester,08/19,02/22,Machine Learning Engineer,10/18,12/20,Software Engineer,11/15,06/18,7.22
693,Columbia University,2.78,Masters,Providence,F,0.0,0,,1,Machine Learning Engineer,06/20,06/23,Data Scientist,07/18,08/21,Quantitative Analyst,06/16,03/19,8.17
694,Bryant University,3.45,PhD,Providence,M,,1,,1,Software Engineer,06/20,09/23,Quantitative Analyst,09/17,04/19,Research Scientist,12/13,09/19,0.23
695,Providence College,3.63,PhD,Chicago,F,,0,1.0,4,Machine Learning Engineer,06/19,07/22,Software Tester,01/18,02/20,Software Tester,07/16,02/18,5.63
696,Providence College,2.25,Bachelors,Boston,M,0.0,0,0.0,2,Research Scientist,10/20,08/23,Machine Learning Engineer,01/18,07/21,Software Tester,02/14,08/17,3.52
697,UCSB,1.96,PhD,Los Angeles,F,0.0,0,,0,Data Analyst,07/19,05/23,Research Scientist,09/18,09/20,Data Scientist,09/15,11/17,1.7
698,Boston University,2.9,Masters,Philadelphia,F,0.0,1,1.0,3,Quantitative Analyst,05/19,01/22,Software Engineer,06/17,02/20,Hardware Engineer,12/15,05/19,0.49
699,University of Rhode Island,3.42,Masters,Chicago,,1.0,0,0.0,2,Software Tester,08/20,05/21,Machine Learning Engineer,04/18,08/20,Research Scientist,12/13,05/18,4.22
700,University of Rhode Island,2.31,Masters,San Francisco,M,0.0,1,0.0,0,Machine Learning Engineer,01/20,04/21,Software Engineer,12/17,05/21,Machine Learning Engineer,09/15,11/17,2.81
701,State Providence College,3.78,PhD,Miami,F,1.0,0,0.0,4,Data Scientist,09/20,01/21,Software Engineer,12/16,11/19,Software Engineer,12/13,01/19,4.98
702,Northeastern University,1.82,Masters,Las Vegas,M,1.0,1,,2,Data Scientist,03/19,03/23,Hardware Engineer,08/17,06/20,Research Scientist,07/14,05/18,2.13
703,UCLA,2.62,Masters,Las Vegas,F,1.0,1,,1,Hardware Engineer,07/19,06/23,Research Scientist,01/18,04/20,Data Analyst,06/14,03/17,6.96
704,Harvard University,3.36,PhD,Chicago,M,,0,0.0,1,Research Scientist,04/19,03/22,Machine Learning Engineer,01/17,12/20,Data Analyst,11/15,06/17,9.93
705,Columbia University,3.72,PhD,Miami,M,,1,0.0,3,Data Analyst,03/20,03/22,Machine Learning Engineer,05/17,01/19,Data Scientist,11/14,04/18,3.34
706,University of Rhode Island,1.52,Masters,Los Angeles,,0.0,0,1.0,1,Research Scientist,09/19,08/21,Software Engineer,05/18,10/21,Research Scientist,02/14,11/18,7.37
707,Bryant University,1.34,Bachelors,Washington,M,1.0,1,0.0,3,Quantitative Analyst,02/20,05/21,Data Analyst,10/17,10/19,Data Analyst,02/16,02/19,5.24
708,Columbia University,2.7,Bachelors,Chicago,,0.0,1,,4,Machine Learning Engineer,03/19,02/21,Machine Learning Engineer,05/18,07/20,Software Engineer,04/14,11/19,4.9
709,Columbia University,1.25,Bachelors,Chicago,,0.0,0,0.0,1,Quantitative Analyst,02/20,07/23,Machine Learning Engineer,05/18,09/19,Software Engineer,01/15,07/19,6.29
710,UC Berkeley,3.3,Masters,Chicago,F,,1,1.0,1,Software Engineer,04/20,05/22,Research Scientist,10/18,11/19,Hardware Engineer,04/16,05/17,1.35
711,MIT,2.59,Masters,New York,M,0.0,1,0.0,0,Quantitative Analyst,03/19,10/23,Research Scientist,12/17,12/19,Data Scientist,04/16,07/18,2.55
712,Boston University,2.87,Masters,Los Angeles,M,1.0,1,1.0,2,Software Engineer,12/19,01/23,Data Scientist,12/17,08/19,Software Tester,01/14,08/17,0.43
713,UCSB,1.31,Masters,Miami,M,,0,1.0,3,Research Scientist,06/20,10/21,Data Analyst,01/18,07/19,Quantitative Analyst,07/14,06/19,4.71
714,UC Berkeley,2.66,Masters,San Francisco,,,1,,4,Software Engineer,10/20,01/21,Software Tester,11/17,11/21,Research Scientist,12/14,06/19,3.49
715,Providence University,1.0,PhD,Los Angeles,F,0.0,1,,4,Quantitative Analyst,05/19,06/21,Software Engineer,02/17,09/21,Software Engineer,06/16,05/18,3.35
716,Harvard University,2.04,Masters,Los Angeles,,1.0,0,1.0,4,Data Scientist,07/19,07/21,Research Scientist,11/18,03/19,Data Analyst,01/16,06/19,5.82
717,UCSB,2.2,Masters,Providence,F,0.0,0,,2,Software Engineer,02/19,09/23,Machine Learning Engineer,02/17,05/20,Machine Learning Engineer,01/16,11/18,5.58
718,Providence State University,2.69,PhD,Providence,,0.0,0,1.0,2,Software Engineer,05/19,11/21,Software Engineer,05/17,02/20,Data Scientist,06/15,11/17,0.58
719,Bryant University,1.1,Masters,Chicago,,0.0,1,1.0,2,Machine Learning Engineer,11/19,01/21,Quantitative Analyst,02/18,03/19,Quantitative Analyst,05/16,10/18,0.94
720,MIT,1.53,Masters,Washington,M,1.0,1,1.0,2,Software Tester,10/20,12/22,Software Engineer,08/17,02/20,Software Engineer,02/16,06/17,9.23
721,Providence University,3.47,Masters,Philadelphia,F,1.0,1,,4,Data Analyst,04/20,05/23,Quantitative Analyst,08/18,05/20,Software Tester,06/16,10/18,5.31
722,Boston University,2.23,Masters,Boston,F,0.0,0,1.0,3,Software Tester,03/20,11/21,Data Analyst,08/17,09/20,Data Scientist,03/14,06/19,2.18
723,MIT,1.29,PhD,Boston,,0.0,0,0.0,2,Machine Learning Engineer,01/19,11/22,Data Analyst,07/17,07/21,Data Scientist,07/16,03/17,3.31
724,Harvard University,3.1,Bachelors,Philadelphia,,0.0,1,0.0,1,Machine Learning Engineer,01/19,05/23,Software Tester,11/17,08/21,Data Analyst,11/15,12/18,9.39
725,Providence College,1.32,Bachelors,Miami,,1.0,1,,1,Software Engineer,08/20,12/21,Software Engineer,05/18,10/21,Hardware Engineer,02/14,04/19,6.92
726,University of Rhode Island,3.91,Masters,Washington,M,,1,1.0,1,Quantitative Analyst,09/19,09/23,Software Engineer,11/18,11/21,Data Scientist,01/15,11/19,2.92
727,University of Rhode Island,1.47,Bachelors,Philadelphia,M,1.0,1,,4,Machine Learning Engineer,03/19,10/21,Quantitative Analyst,03/18,03/21,Data Scientist,02/14,02/19,2.35
728,UCLA,3.0,Bachelors,Providence,M,1.0,1,0.0,2,Data Scientist,04/19,06/23,Quantitative Analyst,04/18,01/21,Machine Learning Engineer,12/14,01/18,4.84
729,University of Rhode Island,2.24,PhD,Las Vegas,M,,1,,2,Hardware Engineer,01/20,03/21,Data Analyst,01/18,04/20,Hardware Engineer,10/15,03/18,2.56
730,Harvard University,1.35,PhD,Los Angeles,,0.0,0,1.0,2,Data Analyst,01/19,01/22,Software Tester,10/18,10/20,Machine Learning Engineer,06/16,12/17,9.58
731,Northeastern University,3.5,Bachelors,Miami,M,0.0,1,0.0,3,Data Analyst,10/20,02/21,Software Engineer,11/18,07/21,Software Tester,09/14,01/17,3.98
732,Providence College,2.37,Masters,Washington,,1.0,0,0.0,4,Hardware Engineer,09/19,12/22,Data Scientist,05/17,12/20,Research Scientist,06/14,11/19,2.01
733,UC Berkeley,2.93,Bachelors,Washington,F,0.0,0,,3,Data Analyst,04/19,08/23,Hardware Engineer,08/18,08/20,Research Scientist,10/16,08/17,7.01
734,Columbia University,2.24,PhD,Miami,,,1,,2,Quantitative Analyst,11/19,09/23,Research Scientist,08/18,04/19,Machine Learning Engineer,06/15,05/17,9.54
735,University of Rhode Island,1.16,PhD,Washington,F,0.0,1,0.0,0,Data Scientist,04/19,07/22,Software Engineer,12/16,02/21,Research Scientist,12/13,06/19,7.42
736,Northeastern University,1.15,Masters,Philadelphia,M,,0,,3,Research Scientist,01/19,08/23,Data Scientist,03/17,10/19,Software Tester,12/15,08/18,4.5
737,UCSB,1.52,PhD,Providence,,0.0,1,1.0,1,Machine Learning Engineer,10/20,08/23,Data Analyst,08/18,09/21,Hardware Engineer,08/15,03/18,6.66
738,UC Berkeley,1.3,Masters,Philadelphia,,1.0,0,1.0,4,Research Scientist,10/19,06/21,Quantitative Analyst,01/18,07/21,Machine Learning Engineer,11/14,11/18,3.24
739,Boston College,3.96,Bachelors,Providence,M,1.0,0,0.0,0,Data Scientist,10/20,10/21,Data Scientist,02/18,11/21,Machine Learning Engineer,01/14,04/17,3.1
