Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
593,MIT,3.27,Bachelors,Boston,F,1.0,0,1.0,3,Quantitative Analyst,02/19,02/22,Machine Learning Engineer,03/17,11/19,Data Scientist,09/15,11/18,9.48
594,Harvard University,1.38,Bachelors,Miami,F,,1,1.0,4,Data Analyst,10/20,10/22,Machine Learning Engineer,07/18,01/21,Data Scientist,07/16,06/19,5.42
595,State Providence College,3.35,Masters,Providence,F,1.0,1,0.0,2,Machine Learning Engineer,01/19,09/23,Hardware Engineer,08/17,06/19,Hardware Engineer,03/14,11/19,8.31
596,Northeastern University,2.16,Bachelors,Miami,F,1.0,1,,3,Hardware Engineer,11/20,12/21,Data Analyst,06/18,09/20,Hardware Engineer,05/14,07/19,8.77
597,Boston College,1.22,Masters,New York,M,1.0,1,1.0,4,Software Tester,06/19,04/23,Software Tester,12/16,05/21,Data Scientist,06/14,11/18,9.53
598,State Providence College,1.99,Bachelors,Miami,F,,1,0.0,4,Data Analyst,02/20,11/23,Quantitative Analyst,09/18,10/21,Data Scientist,09/15,11/17,7.28
599,Northeastern University,1.54,PhD,San Francisco,F,,0,1.0,0,Machine Learning Engineer,12/18,02/23,Data Scientist,05/18,03/20,Machine Learning Engineer,10/15,06/18,0.8
600,UC Berkeley,1.73,Bachelors,Miami,F,0.0,1,,2,Hardware Engineer,11/20,06/21,Hardware Engineer,09/18,07/21,Data Scientist,05/16,09/17,7.98
601,Harvard University,1.59,PhD,Providence,F,,1,1.0,0,Machine Learning Engineer,03/20,09/23,Software Engineer,09/17,07/19,Software Engineer,02/14,05/17,6.63
602,Northeastern University,1.69,PhD,Los Angeles,F,0.0,1,1.0,1,Data Scientist,07/20,02/21,Hardware Engineer,02/17,11/20,Data Analyst,12/15,11/17,9.66
603,Boston College,3.42,Bachelors,Washington,F,1.0,0,0.0,4,Data Analyst,10/20,05/23,Research Scientist,01/18,04/19,Software Tester,09/14,07/18,9.77
604,UC Berkeley,2.44,Bachelors,Boston,F,0.0,0,0.0,4,Hardware Engineer,09/20,05/22,Hardware Engineer,12/16,11/20,Software Engineer,07/14,05/19,2.97
605,UCSB,1.8,Masters,Las Vegas,F,,0,,3,Hardware Engineer,07/19,04/23,Machine Learning Engineer,02/17,06/20,Data Scientist,06/16,04/17,9.02
606,UCSB,3.11,PhD,Boston,F,0.0,0,1.0,1,Data Analyst,01/20,08/21,Machine Learning Engineer,06/17,03/21,Software Engineer,03/16,11/17,1.29
607,Providence University,3.01,PhD,Washington,F,,1,,4,Quantitative Analyst,01/20,07/22,Quantitative Analyst,09/17,10/20,Quantitative Analyst,11/14,07/17,7.04
608,UC Berkeley,3.96,PhD,New York,,1.0,1,,4,Data Scientist,11/20,05/23,Data Analyst,07/17,06/20,Software Engineer,10/15,02/17,0.12
609,University of Rhode Island,2.49,Masters,Los Angeles,F,1.0,0,1.0,4,Quantitative Analyst,06/19,03/21,Data Analyst,05/18,10/21,Hardware Engineer,05/15,10/17,1.13
610,Columbia University,1.17,Bachelors,Chicago,F,0.0,1,0.0,4,Data Analyst,12/18,07/21,Software Tester,07/18,09/20,Research Scientist,04/15,04/18,6.27
611,Northeastern University,3.96,Bachelors,Providence,F,1.0,0,,2,Software Tester,06/20,01/21,Software Engineer,03/17,04/19,Research Scientist,08/15,12/17,0.2
612,UC Berkeley,2.64,Bachelors,Miami,F,1.0,0,0.0,3,Research Scientist,10/20,10/23,Quantitative Analyst,03/17,12/19,Data Analyst,03/16,10/19,8.93
613,Northeastern University,3.97,PhD,Providence,F,0.0,1,0.0,1,Software Tester,10/20,09/22,Quantitative Analyst,11/17,04/20,Hardware Engineer,11/15,08/17,9.0
614,Columbia University,1.25,Masters,Los Angeles,F,1.0,1,,2,Hardware Engineer,06/20,10/22,Research Scientist,02/18,02/21,Data Analyst,02/16,06/17,3.78
615,Boston University,3.69,Masters,Miami,F,1.0,0,0.0,1,Data Scientist,08/20,03/23,Data Analyst,10/18,03/19,Research Scientist,10/16,03/19,1.52
616,Brown University,1.96,Bachelors,Las Vegas,F,1.0,0,1.0,3,Research Scientist,06/20,03/23,Data Scientist,03/18,03/20,Data Analyst,05/15,08/17,0.86
617,Providence University,1.58,Masters,San Francisco,F,1.0,0,,0,Data Analyst,08/20,11/21,Data Analyst,09/17,11/19,Hardware Engineer,11/16,01/17,0.63
618,University of Rhode Island,1.97,Bachelors,Boston,F,,0,,3,Machine Learning Engineer,02/19,07/21,Software Engineer,10/17,09/20,Data Analyst,09/15,01/19,1.22
619,UCSB,3.66,Masters,Philadelphia,M,1.0,0,0.0,0,Software Engineer,06/20,06/22,Data Analyst,12/16,04/19,Machine Learning Engineer,06/15,02/17,5.24
620,State Providence College,2.88,Masters,Providence,F,0.0,0,0.0,2,Software Tester,12/19,06/22,Data Scientist,03/18,10/20,Data Analyst,02/15,06/17,9.88
621,Providence School,3.17,Masters,San Francisco,F,0.0,1,0.0,0,Data Analyst,03/19,01/23,Software Tester,03/18,01/21,Software Engineer,01/15,04/17,2.13
622,Brown University,2.0,Masters,Boston,F,,1,,1,Quantitative Analyst,12/19,01/22,Software Engineer,02/17,02/21,Hardware Engineer,05/14,02/18,0.31
623,Providence School,2.23,Masters,New York,F,,1,1.0,2,Software Engineer,10/19,02/23,Machine Learning Engineer,11/17,12/19,Data Scientist,07/15,07/18,5.69
624,UCSB,1.64,Masters,Boston,F,1.0,0,1.0,3,Data Analyst,05/19,09/21,Machine Learning Engineer,02/18,05/20,Hardware Engineer,04/14,11/19,4.94
625,MIT,3.5,Masters,Chicago,F,0.0,1,,3,Machine Learning Engineer,01/20,06/21,Data Analyst,05/18,02/20,Quantitative Analyst,02/14,03/18,5.98
626,Brown University,2.65,Masters,Chicago,F,1.0,0,0.0,3,Data Scientist,08/19,07/22,Data Analyst,08/17,05/19,Software Engineer,09/14,02/19,0.35
627,UCLA,2.39,Masters,Chicago,F,0.0,1,0.0,4,Quantitative Analyst,10/20,04/23,Machine Learning Engineer,04/18,01/21,Data Scientist,01/14,01/19,5.89
628,UCSB,2.74,PhD,Washington,F,1.0,0,,3,Data Scientist,11/20,06/23,Data Analyst,04/17,09/21,Software Tester,01/14,02/18,0.1
629,Harvard University,1.62,Bachelors,Boston,F,1.0,0,0.0,1,Quantitative Analyst,08/20,08/23,Quantitative Analyst,09/17,04/20,Data Scientist,08/15,09/19,3.38
630,Northeastern University,2.52,PhD,Los Angeles,F,,0,1.0,3,Research Scientist,06/19,02/22,Software Engineer,10/18,08/21,Data Scientist,11/15,03/19,3.56
631,Providence University,3.61,PhD,New York,M,0.0,0,,1,Data Analyst,01/20,12/22,Software Engineer,07/18,07/20,Data Analyst,10/14,07/17,1.31
632,Boston University,1.69,Bachelors,Washington,F,,0,1.0,3,Software Engineer,04/19,01/22,Quantitative Analyst,01/18,02/21,Software Tester,11/16,07/17,1.29
633,State Providence College,1.17,Masters,Providence,F,,1,0.0,3,Software Tester,11/20,02/23,Research Scientist,11/17,07/21,Machine Learning Engineer,08/14,01/17,3.82
634,Brown University,3.99,PhD,San Francisco,F,0.0,0,1.0,4,Data Scientist,06/19,06/21,Machine Learning Engineer,07/17,05/21,Data Scientist,03/15,07/17,2.53
635,Bryant University,3.21,PhD,Providence,F,1.0,0,1.0,3,Research Scientist,10/20,09/23,Software Engineer,02/18,11/20,Quantitative Analyst,11/15,08/19,8.57
636,Providence College,2.7,PhD,Providence,F,0.0,0,1.0,0,Data Scientist,12/18,10/22,Hardware Engineer,06/17,01/21,Software Engineer,04/15,05/17,2.73
637,Providence College,1.89,Masters,Washington,F,,1,,4,Hardware Engineer,06/20,04/21,Machine Learning Engineer,04/17,08/20,Machine Learning Engineer,07/15,01/17,8.25
638,UCLA,2.94,PhD,San Francisco,F,1.0,1,,4,Research Scientist,02/20,08/23,Quantitative Analyst,12/16,06/21,Data Analyst,12/13,02/17,1.33
639,University of Rhode Island,2.78,PhD,New York,M,1.0,1,1.0,3,Quantitative Analyst,08/19,02/21,Data Analyst,11/17,06/21,Software Tester,09/14,04/17,5.13
640,Harvard University,1.84,PhD,Las Vegas,F,,1,1.0,1,Quantitative Analyst,08/20,04/23,Software Tester,03/17,04/20,Data Scientist,04/16,10/18,1.68
641,Bryant University,1.57,Masters,Chicago,F,1.0,0,,0,Software Engineer,03/20,12/21,Machine Learning Engineer,06/17,10/19,Software Tester,11/15,05/17,5.65
642,Northeastern University,2.93,Masters,Boston,F,1.0,0,,3,Quantitative Analyst,07/20,05/22,Hardware Engineer,09/18,12/19,Research Scientist,06/14,06/18,6.5
643,UCSB,4.0,Masters,Los Angeles,M,1.0,0,1.0,3,Research Scientist,08/20,05/22,Data Analyst,01/18,03/20,Software Engineer,11/14,05/17,5.88
644,Providence School,1.58,PhD,Los Angeles,F,,0,0.0,1,Software Tester,08/19,01/21,Machine Learning Engineer,05/18,03/19,Data Analyst,12/14,12/18,4.49
645,University of Rhode Island,2.3,Masters,Los Angeles,F,0.0,1,,0,Software Tester,11/19,08/21,Software Tester,03/17,06/19,Quantitative Analyst,03/15,12/18,7.1
646,University of Rhode Island,1.51,Masters,Washington,F,1.0,1,,3,Data Analyst,05/20,02/21,Data Scientist,08/17,02/19,Hardware Engineer,07/16,12/17,3.95
647,Providence School,2.01,Bachelors,Las Vegas,F,,1,,0,Machine Learning Engineer,05/19,10/23,Hardware Engineer,02/17,02/20,Research Scientist,08/16,08/17,1.6
648,University of Rhode Island,1.56,Bachelors,Washington,F,0.0,0,0.0,1,Software Engineer,11/19,08/22,Research Scientist,11/18,08/21,Software Engineer,12/15,05/19,4.35
649,Boston College,1.02,Masters,Washington,F,0.0,1,0.0,1,Research Scientist,06/20,11/23,Data Analyst,11/18,01/21,Data Scientist,07/14,10/18,1.35
650,Northeastern University,2.89,PhD,Boston,F,0.0,1,0.0,4,Quantitative Analyst,10/19,03/23,Quantitative Analyst,01/18,01/20,Quantitative Analyst,12/13,08/17,3.48
651,State Providence College,3.38,Bachelors,Providence,F,0.0,1,,0,Machine Learning Engineer,06/20,06/23,Software Engineer,10/17,05/21,Data Analyst,05/15,07/19,7.85
652,Providence School,2.03,Bachelors,Chicago,F,1.0,1,0.0,3,Hardware Engineer,02/20,06/21,Data Scientist,06/17,05/20,Hardware Engineer,07/16,07/17,4.58
653,Brown University,1.75,Masters,Chicago,F,0.0,1,0.0,3,Data Analyst,08/19,07/21,Software Tester,12/16,08/20,Research Scientist,08/16,02/18,6.63
654,Boston University,2.97,Bachelors,Las Vegas,F,,0,0.0,1,Research Scientist,01/20,10/21,Quantitative Analyst,05/18,04/21,Data Scientist,12/13,02/19,6.25
655,Northeastern University,1.27,Masters,Providence,M,1.0,1,0.0,2,Software Engineer,02/19,10/21,Machine Learning Engineer,11/18,09/19,Software Engineer,09/15,03/17,3.26
656,State Providence College,1.25,Bachelors,Providence,F,0.0,1,,3,Software Engineer,11/20,12/21,Software Engineer,12/16,07/20,Research Scientist,03/15,05/17,8.29
657,University of Rhode Island,3.13,Masters,San Francisco,F,1.0,1,1.0,3,Data Scientist,01/20,03/22,Machine Learning Engineer,02/18,08/21,Research Scientist,11/16,07/19,8.16
658,Providence College,3.31,PhD,Chicago,F,,0,,2,Machine Learning Engineer,05/20,07/22,Software Tester,09/17,01/20,Software Engineer,08/14,01/19,2.3
659,Boston College,2.16,Bachelors,New York,M,,0,0.0,2,Hardware Engineer,11/20,05/23,Software Engineer,12/16,09/19,Data Analyst,12/15,09/17,7.25
660,Columbia University,2.24,PhD,Chicago,F,0.0,1,0.0,4,Hardware Engineer,02/20,08/23,Data Scientist,08/18,01/19,Data Scientist,12/14,10/18,0.69
661,Boston College,2.35,Bachelors,Boston,F,0.0,1,1.0,3,Hardware Engineer,07/20,01/22,Data Analyst,06/17,08/19,Hardware Engineer,07/15,02/19,6.99
662,Boston College,3.07,PhD,Las Vegas,F,1.0,1,1.0,0,Hardware Engineer,02/19,06/21,Software Tester,10/18,07/20,Data Analyst,04/14,01/17,4.36
663,UC Berkeley,1.39,PhD,Providence,F,,0,1.0,3,Quantitative Analyst,05/20,02/23,Machine Learning Engineer,11/18,09/19,Hardware Engineer,06/16,04/19,6.34
664,State Providence College,1.19,PhD,Chicago,F,,0,,1,Hardware Engineer,06/20,04/22,Hardware Engineer,02/18,02/21,Quantitative Analyst,09/14,03/18,8.36
665,Northeastern University,2.69,PhD,Los Angeles,F,1.0,1,0.0,4,Software Engineer,11/20,12/22,Research Scientist,11/17,11/20,Software Engineer,11/14,12/17,6.99
666,Columbia University,3.19,PhD,Washington,F,1.0,1,1.0,1,Software Tester,06/19,09/21,Hardware Engineer,10/17,12/19,Hardware Engineer,08/16,06/18,7.56
667,Boston College,1.92,PhD,Miami,F,,0,0.0,2,Data Scientist,10/19,08/22,Software Engineer,04/18,12/20,Software Tester,01/15,05/19,8.12
668,Providence University,1.79,Masters,Providence,F,,1,,2,Data Analyst,12/18,03/23,Hardware Engineer,03/18,06/21,Software Engineer,09/16,01/18,4.31
669,Providence University,3.19,Bachelors,San Francisco,F,0.0,0,,0,Machine Learning Engineer,12/19,04/22,Software Tester,12/16,05/19,Data Scientist,09/15,04/17,8.84
670,Providence University,1.87,PhD,Los Angeles,F,1.0,0,0.0,1,Hardware Engineer,11/20,06/21,Quantitative Analyst,06/18,04/20,Data Scientist,04/14,01/18,4.85
671,State Providence College,2.2,Bachelors,Boston,F,1.0,0,0.0,2,Data Analyst,07/20,10/23,Research Scientist,10/18,10/20,Quantitative Analyst,08/16,11/19,0.04
672,Providence College,2.71,PhD,Miami,M,,0,,0,Quantitative Analyst,12/19,10/23,Research Scientist,02/18,10/19,Machine Learning Engineer,09/16,01/18,9.82
673,MIT,2.32,Masters,San Francisco,F,0.0,0,,1,Research Scientist,07/20,04/22,Software Tester,09/17,06/20,Data Scientist,08/16,12/17,4.37
674,Northeastern University,3.91,PhD,Washington,F,1.0,0,,1,Data Analyst,04/19,08/21,Hardware Engineer,12/17,12/19,Software Tester,08/16,09/18,2.99
675,UCLA,2.48,Masters,Washington,F,,1,0.0,1,Hardware Engineer,08/19,03/22,Research Scientist,02/17,01/20,Data Analyst,12/14,02/18,4.55
676,Brown University,3.09,Masters,Miami,M,,0,1.0,3,Hardware Engineer,06/20,02/23,Machine Learning Engineer,02/18,03/21,Data Analyst,12/15,02/19,2.34
677,Brown University,2.0,PhD,Miami,F,,1,0.0,3,Data Analyst,07/19,05/21,Data Scientist,05/18,02/21,Hardware Engineer,01/15,03/18,1.25
678,Harvard University,1.47,Bachelors,Philadelphia,F,1.0,0,,4,Machine Learning Engineer,08/20,06/22,Software Tester,06/18,06/21,Data Analyst,04/15,10/19,8.69
679,Boston University,1.42,PhD,Washington,F,1.0,1,1.0,2,Data Analyst,03/20,10/21,Hardware Engineer,06/17,08/19,Software Tester,07/14,05/17,0.26
680,Providence College,3.88,Bachelors,Boston,F,0.0,0,1.0,0,Quantitative Analyst,03/19,03/22,Data Analyst,08/18,09/19,Software Tester,07/14,07/18,1.49
681,MIT,2.92,Masters,Miami,F,1.0,1,0.0,2,Software Tester,04/19,09/22,Research Scientist,08/17,01/19,Data Scientist,03/14,01/18,7.44
682,Boston College,1.6,Bachelors,Providence,F,0.0,0,1.0,1,Software Tester,06/19,09/21,Data Analyst,11/18,12/19,Hardware Engineer,09/15,08/19,6.64
683,UCSB,2.29,Bachelors,Washington,F,,0,,0,Machine Learning Engineer,02/19,03/21,Software Tester,03/17,08/19,Research Scientist,04/16,10/18,5.91
684,Harvard University,2.3,Bachelors,Philadelphia,F,0.0,1,,2,Quantitative Analyst,03/20,04/21,Data Scientist,02/17,10/19,Software Engineer,10/14,10/19,6.99
685,Providence School,2.55,PhD,Chicago,F,0.0,0,0.0,3,Data Scientist,09/19,07/21,Data Scientist,10/17,10/19,Data Scientist,05/16,09/18,4.87
686,UC Berkeley,2.5,Bachelors,Providence,F,0.0,1,1.0,2,Software Tester,04/19,11/21,Software Engineer,06/17,01/19,Data Analyst,09/15,07/17,4.57
687,Bryant University,3.7,Masters,Providence,F,0.0,1,1.0,2,Software Engineer,04/20,11/23,Data Analyst,05/18,06/21,Research Scientist,12/15,06/17,6.31
688,Providence State University,1.41,PhD,Las Vegas,F,0.0,1,,1,Software Tester,10/19,02/23,Data Scientist,05/17,11/20,Data Scientist,03/15,05/17,3.17
689,Harvard University,1.68,PhD,San Francisco,F,0.0,1,1.0,4,Data Scientist,06/20,10/22,Research Scientist,05/18,03/20,Software Engineer,10/16,06/17,5.85
690,UCSB,3.32,Masters,Las Vegas,F,0.0,0,,2,Software Engineer,04/19,11/22,Software Tester,04/18,05/21,Hardware Engineer,04/15,05/19,3.57
691,Northeastern University,3.91,Masters,Chicago,M,1.0,0,1.0,0,Quantitative Analyst,06/19,11/21,Data Analyst,05/18,06/20,Data Analyst,08/15,08/18,2.79
692,MIT,3.35,PhD,New York,F,1.0,1,0.0,4,Software Tester,08/19,02/22,Machine Learning Engineer,10/18,12/20,Software Engineer,11/15,06/18,1.04
693,Columbia University,2.78,Masters,Providence,F,0.0,0,,1,Machine Learning Engineer,06/20,06/23,Data Scientist,07/18,08/21,Quantitative Analyst,06/16,03/19,5.63
694,Bryant University,3.45,PhD,Providence,F,,1,,1,Software Engineer,06/20,09/23,Quantitative Analyst,09/17,04/19,Research Scientist,12/13,09/19,0.19
695,Providence College,3.63,PhD,Chicago,F,,0,1.0,4,Machine Learning Engineer,06/19,07/22,Software Tester,01/18,02/20,Software Tester,07/16,02/18,4.96
696,Providence College,2.25,Bachelors,Boston,F,0.0,0,0.0,2,Research Scientist,10/20,08/23,Machine Learning Engineer,01/18,07/21,Software Tester,02/14,08/17,5.93
697,UCSB,1.96,PhD,Los Angeles,F,0.0,0,,0,Data Analyst,07/19,05/23,Research Scientist,09/18,09/20,Data Scientist,09/15,11/17,6.72
698,Boston University,2.9,Masters,Philadelphia,F,0.0,1,1.0,3,Quantitative Analyst,05/19,01/22,Software Engineer,06/17,02/20,Hardware Engineer,12/15,05/19,9.79
699,University of Rhode Island,3.42,Masters,Chicago,F,1.0,0,0.0,2,Software Tester,08/20,05/21,Machine Learning Engineer,04/18,08/20,Research Scientist,12/13,05/18,1.23
700,University of Rhode Island,2.31,Masters,San Francisco,F,0.0,1,0.0,0,Machine Learning Engineer,01/20,04/21,Software Engineer,12/17,05/21,Machine Learning Engineer,09/15,11/17,2.79
701,State Providence College,3.78,PhD,Miami,F,1.0,0,0.0,4,Data Scientist,09/20,01/21,Software Engineer,12/16,11/19,Software Engineer,12/13,01/19,7.45
702,Northeastern University,1.82,Masters,Las Vegas,F,1.0,1,,2,Data Scientist,03/19,03/23,Hardware Engineer,08/17,06/20,Research Scientist,07/14,05/18,3.65
703,UCLA,2.62,Masters,Las Vegas,F,1.0,1,,1,Hardware Engineer,07/19,06/23,Research Scientist,01/18,04/20,Data Analyst,06/14,03/17,9.42
704,Harvard University,3.36,PhD,Chicago,F,,0,0.0,1,Research Scientist,04/19,03/22,Machine Learning Engineer,01/17,12/20,Data Analyst,11/15,06/17,1.53
705,Columbia University,3.72,PhD,Miami,F,,1,0.0,3,Data Analyst,03/20,03/22,Machine Learning Engineer,05/17,01/19,Data Scientist,11/14,04/18,8.82
706,University of Rhode Island,1.52,Masters,Los Angeles,F,0.0,0,1.0,1,Research Scientist,09/19,08/21,Software Engineer,05/18,10/21,Research Scientist,02/14,11/18,9.49
707,Bryant University,1.34,Bachelors,Washington,F,1.0,1,0.0,3,Quantitative Analyst,02/20,05/21,Data Analyst,10/17,10/19,Data Analyst,02/16,02/19,5.17
708,Columbia University,2.7,Bachelors,Chicago,F,0.0,1,,4,Machine Learning Engineer,03/19,02/21,Machine Learning Engineer,05/18,07/20,Software Engineer,04/14,11/19,3.23
709,Columbia University,1.25,Bachelors,Chicago,F,0.0,0,0.0,1,Quantitative Analyst,02/20,07/23,Machine Learning Engineer,05/18,09/19,Software Engineer,01/15,07/19,9.25
710,UC Berkeley,3.3,Masters,Chicago,F,,1,1.0,1,Software Engineer,04/20,05/22,Research Scientist,10/18,11/19,Hardware Engineer,04/16,05/17,9.82
711,MIT,2.59,Masters,New York,F,0.0,1,0.0,0,Quantitative Analyst,03/19,10/23,Research Scientist,12/17,12/19,Data Scientist,04/16,07/18,8.82
712,Boston University,2.87,Masters,Los Angeles,F,1.0,1,1.0,2,Software Engineer,12/19,01/23,Data Scientist,12/17,08/19,Software Tester,01/14,08/17,2.32
713,UCSB,1.31,Masters,Miami,F,,0,1.0,3,Research Scientist,06/20,10/21,Data Analyst,01/18,07/19,Quantitative Analyst,07/14,06/19,9.13
714,UC Berkeley,2.66,Masters,San Francisco,,,1,,4,Software Engineer,10/20,01/21,Software Tester,11/17,11/21,Research Scientist,12/14,06/19,1.17
715,Providence University,1.0,PhD,Los Angeles,F,0.0,1,,4,Quantitative Analyst,05/19,06/21,Software Engineer,02/17,09/21,Software Engineer,06/16,05/18,4.05
716,Harvard University,2.04,Masters,Los Angeles,F,1.0,0,1.0,4,Data Scientist,07/19,07/21,Research Scientist,11/18,03/19,Data Analyst,01/16,06/19,5.02
717,UCSB,2.2,Masters,Providence,F,0.0,0,,2,Software Engineer,02/19,09/23,Machine Learning Engineer,02/17,05/20,Machine Learning Engineer,01/16,11/18,0.55
718,Providence State University,2.69,PhD,Providence,,0.0,0,1.0,2,Software Engineer,05/19,11/21,Software Engineer,05/17,02/20,Data Scientist,06/15,11/17,7.48
719,Bryant University,1.1,Masters,Chicago,F,0.0,1,1.0,2,Machine Learning Engineer,11/19,01/21,Quantitative Analyst,02/18,03/19,Quantitative Analyst,05/16,10/18,8.61
720,MIT,1.53,Masters,Washington,F,1.0,1,1.0,2,Software Tester,10/20,12/22,Software Engineer,08/17,02/20,Software Engineer,02/16,06/17,2.47
721,Providence University,3.47,Masters,Philadelphia,F,1.0,1,,4,Data Analyst,04/20,05/23,Quantitative Analyst,08/18,05/20,Software Tester,06/16,10/18,5.35
722,Boston University,2.23,Masters,Boston,F,0.0,0,1.0,3,Software Tester,03/20,11/21,Data Analyst,08/17,09/20,Data Scientist,03/14,06/19,1.26
723,MIT,1.29,PhD,Boston,F,0.0,0,0.0,2,Machine Learning Engineer,01/19,11/22,Data Analyst,07/17,07/21,Data Scientist,07/16,03/17,9.2
724,Harvard University,3.1,Bachelors,Philadelphia,F,0.0,1,0.0,1,Machine Learning Engineer,01/19,05/23,Software Tester,11/17,08/21,Data Analyst,11/15,12/18,9.69
725,Providence College,1.32,Bachelors,Miami,,1.0,1,,1,Software Engineer,08/20,12/21,Software Engineer,05/18,10/21,Hardware Engineer,02/14,04/19,5.31
726,University of Rhode Island,3.91,Masters,Washington,F,,1,1.0,1,Quantitative Analyst,09/19,09/23,Software Engineer,11/18,11/21,Data Scientist,01/15,11/19,0.06
727,University of Rhode Island,1.47,Bachelors,Philadelphia,F,1.0,1,,4,Machine Learning Engineer,03/19,10/21,Quantitative Analyst,03/18,03/21,Data Scientist,02/14,02/19,7.98
728,UCLA,3.0,Bachelors,Providence,M,1.0,1,0.0,2,Data Scientist,04/19,06/23,Quantitative Analyst,04/18,01/21,Machine Learning Engineer,12/14,01/18,3.53
729,University of Rhode Island,2.24,PhD,Las Vegas,F,,1,,2,Hardware Engineer,01/20,03/21,Data Analyst,01/18,04/20,Hardware Engineer,10/15,03/18,6.61
730,Harvard University,1.35,PhD,Los Angeles,F,0.0,0,1.0,2,Data Analyst,01/19,01/22,Software Tester,10/18,10/20,Machine Learning Engineer,06/16,12/17,1.36
731,Northeastern University,3.5,Bachelors,Miami,F,0.0,1,0.0,3,Data Analyst,10/20,02/21,Software Engineer,11/18,07/21,Software Tester,09/14,01/17,5.3
732,Providence College,2.37,Masters,Washington,F,1.0,0,0.0,4,Hardware Engineer,09/19,12/22,Data Scientist,05/17,12/20,Research Scientist,06/14,11/19,7.94
733,UC Berkeley,2.93,Bachelors,Washington,F,0.0,0,,3,Data Analyst,04/19,08/23,Hardware Engineer,08/18,08/20,Research Scientist,10/16,08/17,5.54
734,Columbia University,2.24,PhD,Miami,F,,1,,2,Quantitative Analyst,11/19,09/23,Research Scientist,08/18,04/19,Machine Learning Engineer,06/15,05/17,5.97
735,University of Rhode Island,1.16,PhD,Washington,F,0.0,1,0.0,0,Data Scientist,04/19,07/22,Software Engineer,12/16,02/21,Research Scientist,12/13,06/19,5.01
736,Northeastern University,1.15,Masters,Philadelphia,F,,0,,3,Research Scientist,01/19,08/23,Data Scientist,03/17,10/19,Software Tester,12/15,08/18,7.82
737,UCSB,1.52,PhD,Providence,F,0.0,1,1.0,1,Machine Learning Engineer,10/20,08/23,Data Analyst,08/18,09/21,Hardware Engineer,08/15,03/18,1.51
738,UC Berkeley,1.3,Masters,Philadelphia,F,1.0,0,1.0,4,Research Scientist,10/19,06/21,Quantitative Analyst,01/18,07/21,Machine Learning Engineer,11/14,11/18,6.57
739,Boston College,3.96,Bachelors,Providence,F,1.0,0,0.0,0,Data Scientist,10/20,10/21,Data Scientist,02/18,11/21,Machine Learning Engineer,01/14,04/17,7.4
740,Columbia University,1.45,Bachelors,Providence,F,,0,0.0,3,Software Tester,09/19,11/21,Quantitative Analyst,11/17,09/21,Data Scientist,06/14,03/17,6.64
741,Providence College,3.22,Masters,Miami,F,1.0,0,,0,Quantitative Analyst,05/20,09/21,Software Engineer,04/18,01/20,Software Tester,09/16,03/17,2.64
742,Brown University,1.47,PhD,New York,F,0.0,1,1.0,4,Data Scientist,10/20,07/22,Research Scientist,04/18,11/19,Data Analyst,12/13,11/18,6.01
743,Northeastern University,2.99,Masters,Boston,F,,1,,1,Data Analyst,07/20,02/21,Research Scientist,09/17,05/19,Quantitative Analyst,07/16,10/17,2.31
744,State Providence College,2.04,PhD,Boston,F,,1,,3,Data Analyst,06/20,04/21,Machine Learning Engineer,06/18,12/20,Software Tester,04/14,05/17,0.25
745,Brown University,2.68,Bachelors,Chicago,F,1.0,0,1.0,3,Quantitative Analyst,05/20,11/23,Data Scientist,01/17,10/19,Hardware Engineer,06/14,01/17,9.86
746,Providence University,3.75,Bachelors,Philadelphia,F,,1,1.0,4,Hardware Engineer,03/19,01/22,Research Scientist,11/17,06/21,Software Engineer,06/15,02/19,1.22
747,Bryant University,1.5,Masters,Providence,F,0.0,0,1.0,2,Machine Learning Engineer,02/19,02/23,Software Engineer,12/16,06/19,Quantitative Analyst,07/14,09/18,5.94
748,Boston University,3.69,Bachelors,Philadelphia,F,1.0,0,,1,Software Engineer,06/19,08/22,Research Scientist,07/18,11/21,Machine Learning Engineer,05/16,04/18,4.83
749,Northeastern University,1.84,PhD,Las Vegas,F,1.0,0,1.0,2,Software Engineer,12/18,03/23,Research Scientist,01/18,07/19,Software Engineer,11/14,09/17,9.66
750,Columbia University,3.69,Bachelors,Las Vegas,F,,0,1.0,4,Quantitative Analyst,02/19,07/21,Hardware Engineer,06/17,06/19,Hardware Engineer,10/14,03/19,8.94
751,Northeastern University,3.88,Bachelors,Miami,F,0.0,0,1.0,0,Machine Learning Engineer,08/20,02/22,Data Scientist,01/18,11/20,Research Scientist,02/14,07/17,4.46
752,State Providence College,1.37,Masters,Las Vegas,F,0.0,1,0.0,4,Research Scientist,11/20,10/21,Hardware Engineer,06/18,01/19,Data Scientist,09/14,06/17,7.31
753,Providence College,3.43,Bachelors,Los Angeles,F,1.0,0,1.0,4,Data Analyst,09/20,09/23,Machine Learning Engineer,03/18,10/20,Machine Learning Engineer,10/15,11/18,4.16
754,Brown University,3.36,PhD,Providence,F,,1,,2,Software Engineer,03/19,10/22,Machine Learning Engineer,10/18,02/21,Hardware Engineer,02/14,01/17,3.37
