Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
669,Providence University,3.19,Bachelors,San Francisco,,0.0,0,,2,Machine Learning Engineer,12/19,04/22,Software Tester,12/16,05/19,Data Scientist,09/15,04/17,2.88
670,Providence University,1.87,PhD,Los Angeles,M,1.0,0,0.0,2,Hardware Engineer,11/20,06/21,Quantitative Analyst,06/18,04/20,Data Scientist,04/14,01/18,5.95
671,State Providence College,2.2,Bachelors,Boston,M,1.0,0,0.0,2,Data Analyst,07/20,10/23,Research Scientist,10/18,10/20,Quantitative Analyst,08/16,11/19,1.73
672,Providence College,2.71,PhD,Miami,M,,0,,2,Quantitative Analyst,12/19,10/23,Research Scientist,02/18,10/19,Machine Learning Engineer,09/16,01/18,8.8
673,MIT,2.32,Masters,San Francisco,F,0.0,0,,2,Research Scientist,07/20,04/22,Software Tester,09/17,06/20,Data Scientist,08/16,12/17,2.22
674,Northeastern University,3.91,PhD,Washington,F,1.0,0,,2,Data Analyst,04/19,08/21,Hardware Engineer,12/17,12/19,Software Tester,08/16,09/18,1.54
675,UCLA,2.48,Masters,Washington,M,,1,0.0,2,Hardware Engineer,08/19,03/22,Research Scientist,02/17,01/20,Data Analyst,12/14,02/18,0.56
676,Brown University,3.09,Masters,Miami,M,,0,1.0,3,Hardware Engineer,06/20,02/23,Machine Learning Engineer,02/18,03/21,Data Analyst,12/15,02/19,2.37
677,Brown University,2.0,PhD,Miami,F,,1,0.0,2,Data Analyst,07/19,05/21,Data Scientist,05/18,02/21,Hardware Engineer,01/15,03/18,9.9
678,Harvard University,1.47,Bachelors,Philadelphia,F,1.0,0,,2,Machine Learning Engineer,08/20,06/22,Software Tester,06/18,06/21,Data Analyst,04/15,10/19,9.68
679,Boston University,1.42,PhD,Washington,M,1.0,1,1.0,2,Data Analyst,03/20,10/21,Hardware Engineer,06/17,08/19,Software Tester,07/14,05/17,8.96
680,Providence College,3.88,Bachelors,Boston,F,0.0,0,1.0,2,Quantitative Analyst,03/19,03/22,Data Analyst,08/18,09/19,Software Tester,07/14,07/18,6.4
681,MIT,2.92,Masters,Miami,,1.0,1,0.0,2,Software Tester,04/19,09/22,Research Scientist,08/17,01/19,Data Scientist,03/14,01/18,6.26
682,Boston College,1.6,Bachelors,Providence,F,0.0,0,1.0,2,Software Tester,06/19,09/21,Data Analyst,11/18,12/19,Hardware Engineer,09/15,08/19,9.83
683,UCSB,2.29,Bachelors,Washington,M,,0,,2,Machine Learning Engineer,02/19,03/21,Software Tester,03/17,08/19,Research Scientist,04/16,10/18,4.4
684,Harvard University,2.3,Bachelors,Philadelphia,F,0.0,1,,2,Quantitative Analyst,03/20,04/21,Data Scientist,02/17,10/19,Software Engineer,10/14,10/19,3.31
685,Providence School,2.55,PhD,Chicago,,0.0,0,0.0,2,Data Scientist,09/19,07/21,Data Scientist,10/17,10/19,Data Scientist,05/16,09/18,7.61
686,UC Berkeley,2.5,Bachelors,Providence,F,0.0,1,1.0,2,Software Tester,04/19,11/21,Software Engineer,06/17,01/19,Data Analyst,09/15,07/17,1.01
687,Bryant University,3.7,Masters,Providence,M,0.0,1,1.0,2,Software Engineer,04/20,11/23,Data Analyst,05/18,06/21,Research Scientist,12/15,06/17,3.15
688,Providence State University,1.41,PhD,Las Vegas,M,0.0,1,,2,Software Tester,10/19,02/23,Data Scientist,05/17,11/20,Data Scientist,03/15,05/17,6.79
689,Harvard University,1.68,PhD,San Francisco,,0.0,1,1.0,2,Data Scientist,06/20,10/22,Research Scientist,05/18,03/20,Software Engineer,10/16,06/17,5.47
690,UCSB,3.32,Masters,Las Vegas,M,0.0,0,,2,Software Engineer,04/19,11/22,Software Tester,04/18,05/21,Hardware Engineer,04/15,05/19,7.46
691,Northeastern University,3.91,Masters,Chicago,M,1.0,0,1.0,2,Quantitative Analyst,06/19,11/21,Data Analyst,05/18,06/20,Data Analyst,08/15,08/18,2.09
692,MIT,3.35,PhD,New York,M,1.0,1,0.0,2,Software Tester,08/19,02/22,Machine Learning Engineer,10/18,12/20,Software Engineer,11/15,06/18,6.65
693,Columbia University,2.78,Masters,Providence,F,0.0,0,,2,Machine Learning Engineer,06/20,06/23,Data Scientist,07/18,08/21,Quantitative Analyst,06/16,03/19,4.55
694,Bryant University,3.45,PhD,Providence,M,,1,,2,Software Engineer,06/20,09/23,Quantitative Analyst,09/17,04/19,Research Scientist,12/13,09/19,7.03
695,Providence College,3.63,PhD,Chicago,F,,0,1.0,2,Machine Learning Engineer,06/19,07/22,Software Tester,01/18,02/20,Software Tester,07/16,02/18,5.79
696,Providence College,2.25,Bachelors,Boston,M,0.0,0,0.0,2,Research Scientist,10/20,08/23,Machine Learning Engineer,01/18,07/21,Software Tester,02/14,08/17,3.78
697,UCSB,1.96,PhD,Los Angeles,F,0.0,0,,2,Data Analyst,07/19,05/23,Research Scientist,09/18,09/20,Data Scientist,09/15,11/17,1.02
698,Boston University,2.9,Masters,Philadelphia,F,0.0,1,1.0,3,Quantitative Analyst,05/19,01/22,Software Engineer,06/17,02/20,Hardware Engineer,12/15,05/19,8.91
699,University of Rhode Island,3.42,Masters,Chicago,,1.0,0,0.0,2,Software Tester,08/20,05/21,Machine Learning Engineer,04/18,08/20,Research Scientist,12/13,05/18,9.93
700,University of Rhode Island,2.31,Masters,San Francisco,M,0.0,1,0.0,2,Machine Learning Engineer,01/20,04/21,Software Engineer,12/17,05/21,Machine Learning Engineer,09/15,11/17,6.81
701,State Providence College,3.78,PhD,Miami,F,1.0,0,0.0,2,Data Scientist,09/20,01/21,Software Engineer,12/16,11/19,Software Engineer,12/13,01/19,5.87
702,Northeastern University,1.82,Masters,Las Vegas,M,1.0,1,,2,Data Scientist,03/19,03/23,Hardware Engineer,08/17,06/20,Research Scientist,07/14,05/18,1.91
703,UCLA,2.62,Masters,Las Vegas,F,1.0,1,,2,Hardware Engineer,07/19,06/23,Research Scientist,01/18,04/20,Data Analyst,06/14,03/17,2.0
704,Harvard University,3.36,PhD,Chicago,M,,0,0.0,2,Research Scientist,04/19,03/22,Machine Learning Engineer,01/17,12/20,Data Analyst,11/15,06/17,3.77
705,Columbia University,3.72,PhD,Miami,M,,1,0.0,2,Data Analyst,03/20,03/22,Machine Learning Engineer,05/17,01/19,Data Scientist,11/14,04/18,3.82
706,University of Rhode Island,1.52,Masters,Los Angeles,,0.0,0,1.0,2,Research Scientist,09/19,08/21,Software Engineer,05/18,10/21,Research Scientist,02/14,11/18,6.7
707,Bryant University,1.34,Bachelors,Washington,M,1.0,1,0.0,2,Quantitative Analyst,02/20,05/21,Data Analyst,10/17,10/19,Data Analyst,02/16,02/19,0.44
708,Columbia University,2.7,Bachelors,Chicago,,0.0,1,,4,Machine Learning Engineer,03/19,02/21,Machine Learning Engineer,05/18,07/20,Software Engineer,04/14,11/19,1.98
709,Columbia University,1.25,Bachelors,Chicago,,0.0,0,0.0,2,Quantitative Analyst,02/20,07/23,Machine Learning Engineer,05/18,09/19,Software Engineer,01/15,07/19,3.3
710,UC Berkeley,3.3,Masters,Chicago,F,,1,1.0,1,Software Engineer,04/20,05/22,Research Scientist,10/18,11/19,Hardware Engineer,04/16,05/17,4.26
711,MIT,2.59,Masters,New York,M,0.0,1,0.0,2,Quantitative Analyst,03/19,10/23,Research Scientist,12/17,12/19,Data Scientist,04/16,07/18,0.31
712,Boston University,2.87,Masters,Los Angeles,M,1.0,1,1.0,2,Software Engineer,12/19,01/23,Data Scientist,12/17,08/19,Software Tester,01/14,08/17,2.39
713,UCSB,1.31,Masters,Miami,M,,0,1.0,2,Research Scientist,06/20,10/21,Data Analyst,01/18,07/19,Quantitative Analyst,07/14,06/19,9.99
714,UC Berkeley,2.66,Masters,San Francisco,,,1,,2,Software Engineer,10/20,01/21,Software Tester,11/17,11/21,Research Scientist,12/14,06/19,4.75
715,Providence University,1.0,PhD,Los Angeles,F,0.0,1,,2,Quantitative Analyst,05/19,06/21,Software Engineer,02/17,09/21,Software Engineer,06/16,05/18,5.25
716,Harvard University,2.04,Masters,Los Angeles,,1.0,0,1.0,2,Data Scientist,07/19,07/21,Research Scientist,11/18,03/19,Data Analyst,01/16,06/19,8.29
717,UCSB,2.2,Masters,Providence,F,0.0,0,,2,Software Engineer,02/19,09/23,Machine Learning Engineer,02/17,05/20,Machine Learning Engineer,01/16,11/18,6.7
718,Providence State University,2.69,PhD,Providence,,0.0,0,1.0,2,Software Engineer,05/19,11/21,Software Engineer,05/17,02/20,Data Scientist,06/15,11/17,8.9
719,Bryant University,1.1,Masters,Chicago,,0.0,1,1.0,2,Machine Learning Engineer,11/19,01/21,Quantitative Analyst,02/18,03/19,Quantitative Analyst,05/16,10/18,6.44
720,MIT,1.53,Masters,Washington,M,1.0,1,1.0,2,Software Tester,10/20,12/22,Software Engineer,08/17,02/20,Software Engineer,02/16,06/17,5.93
721,Providence University,3.47,Masters,Philadelphia,F,1.0,1,,4,Data Analyst,04/20,05/23,Quantitative Analyst,08/18,05/20,Software Tester,06/16,10/18,1.06
722,Boston University,2.23,Masters,Boston,F,0.0,0,1.0,2,Software Tester,03/20,11/21,Data Analyst,08/17,09/20,Data Scientist,03/14,06/19,0.72
723,MIT,1.29,PhD,Boston,,0.0,0,0.0,2,Machine Learning Engineer,01/19,11/22,Data Analyst,07/17,07/21,Data Scientist,07/16,03/17,7.3
724,Harvard University,3.1,Bachelors,Philadelphia,,0.0,1,0.0,2,Machine Learning Engineer,01/19,05/23,Software Tester,11/17,08/21,Data Analyst,11/15,12/18,3.85
725,Providence College,1.32,Bachelors,Miami,,1.0,1,,2,Software Engineer,08/20,12/21,Software Engineer,05/18,10/21,Hardware Engineer,02/14,04/19,1.52
726,University of Rhode Island,3.91,Masters,Washington,M,,1,1.0,2,Quantitative Analyst,09/19,09/23,Software Engineer,11/18,11/21,Data Scientist,01/15,11/19,1.66
727,University of Rhode Island,1.47,Bachelors,Philadelphia,M,1.0,1,,2,Machine Learning Engineer,03/19,10/21,Quantitative Analyst,03/18,03/21,Data Scientist,02/14,02/19,7.95
728,UCLA,3.0,Bachelors,Providence,M,1.0,1,0.0,2,Data Scientist,04/19,06/23,Quantitative Analyst,04/18,01/21,Machine Learning Engineer,12/14,01/18,7.0
729,University of Rhode Island,2.24,PhD,Las Vegas,M,,1,,2,Hardware Engineer,01/20,03/21,Data Analyst,01/18,04/20,Hardware Engineer,10/15,03/18,0.17
730,Harvard University,1.35,PhD,Los Angeles,,0.0,0,1.0,2,Data Analyst,01/19,01/22,Software Tester,10/18,10/20,Machine Learning Engineer,06/16,12/17,7.65
731,Northeastern University,3.5,Bachelors,Miami,M,0.0,1,0.0,2,Data Analyst,10/20,02/21,Software Engineer,11/18,07/21,Software Tester,09/14,01/17,7.23
732,Providence College,2.37,Masters,Washington,,1.0,0,0.0,2,Hardware Engineer,09/19,12/22,Data Scientist,05/17,12/20,Research Scientist,06/14,11/19,7.43
733,UC Berkeley,2.93,Bachelors,Washington,F,0.0,0,,2,Data Analyst,04/19,08/23,Hardware Engineer,08/18,08/20,Research Scientist,10/16,08/17,7.65
734,Columbia University,2.24,PhD,Miami,,,1,,2,Quantitative Analyst,11/19,09/23,Research Scientist,08/18,04/19,Machine Learning Engineer,06/15,05/17,9.26
735,University of Rhode Island,1.16,PhD,Washington,F,0.0,1,0.0,2,Data Scientist,04/19,07/22,Software Engineer,12/16,02/21,Research Scientist,12/13,06/19,2.95
736,Northeastern University,1.15,Masters,Philadelphia,M,,0,,2,Research Scientist,01/19,08/23,Data Scientist,03/17,10/19,Software Tester,12/15,08/18,9.7
737,UCSB,1.52,PhD,Providence,,0.0,1,1.0,2,Machine Learning Engineer,10/20,08/23,Data Analyst,08/18,09/21,Hardware Engineer,08/15,03/18,7.55
738,UC Berkeley,1.3,Masters,Philadelphia,,1.0,0,1.0,2,Research Scientist,10/19,06/21,Quantitative Analyst,01/18,07/21,Machine Learning Engineer,11/14,11/18,5.62
739,Boston College,3.96,Bachelors,Providence,M,1.0,0,0.0,2,Data Scientist,10/20,10/21,Data Scientist,02/18,11/21,Machine Learning Engineer,01/14,04/17,7.58
740,Columbia University,1.45,Bachelors,Providence,,,0,0.0,3,Software Tester,09/19,11/21,Quantitative Analyst,11/17,09/21,Data Scientist,06/14,03/17,9.9
741,Providence College,3.22,Masters,Miami,F,1.0,0,,2,Quantitative Analyst,05/20,09/21,Software Engineer,04/18,01/20,Software Tester,09/16,03/17,3.01
742,Brown University,1.47,PhD,New York,F,0.0,1,1.0,2,Data Scientist,10/20,07/22,Research Scientist,04/18,11/19,Data Analyst,12/13,11/18,7.7
743,Northeastern University,2.99,Masters,Boston,,,1,,2,Data Analyst,07/20,02/21,Research Scientist,09/17,05/19,Quantitative Analyst,07/16,10/17,3.18
744,State Providence College,2.04,PhD,Boston,F,,1,,2,Data Analyst,06/20,04/21,Machine Learning Engineer,06/18,12/20,Software Tester,04/14,05/17,0.24
745,Brown University,2.68,Bachelors,Chicago,M,1.0,0,1.0,3,Quantitative Analyst,05/20,11/23,Data Scientist,01/17,10/19,Hardware Engineer,06/14,01/17,1.94
746,Providence University,3.75,Bachelors,Philadelphia,F,,1,1.0,2,Hardware Engineer,03/19,01/22,Research Scientist,11/17,06/21,Software Engineer,06/15,02/19,3.2
747,Bryant University,1.5,Masters,Providence,,0.0,0,1.0,2,Machine Learning Engineer,02/19,02/23,Software Engineer,12/16,06/19,Quantitative Analyst,07/14,09/18,9.87
748,Boston University,3.69,Bachelors,Philadelphia,,1.0,0,,2,Software Engineer,06/19,08/22,Research Scientist,07/18,11/21,Machine Learning Engineer,05/16,04/18,6.23
749,Northeastern University,1.84,PhD,Las Vegas,F,1.0,0,1.0,2,Software Engineer,12/18,03/23,Research Scientist,01/18,07/19,Software Engineer,11/14,09/17,3.0
750,Columbia University,3.69,Bachelors,Las Vegas,M,,0,1.0,2,Quantitative Analyst,02/19,07/21,Hardware Engineer,06/17,06/19,Hardware Engineer,10/14,03/19,3.6
751,Northeastern University,3.88,Bachelors,Miami,F,0.0,0,1.0,2,Machine Learning Engineer,08/20,02/22,Data Scientist,01/18,11/20,Research Scientist,02/14,07/17,3.5
752,State Providence College,1.37,Masters,Las Vegas,F,0.0,1,0.0,2,Research Scientist,11/20,10/21,Hardware Engineer,06/18,01/19,Data Scientist,09/14,06/17,5.72
753,Providence College,3.43,Bachelors,Los Angeles,M,1.0,0,1.0,2,Data Analyst,09/20,09/23,Machine Learning Engineer,03/18,10/20,Machine Learning Engineer,10/15,11/18,8.91
754,Brown University,3.36,PhD,Providence,F,,1,,2,Software Engineer,03/19,10/22,Machine Learning Engineer,10/18,02/21,Hardware Engineer,02/14,01/17,1.45
755,UCLA,1.64,Masters,Providence,M,,1,0.0,2,Data Scientist,03/20,05/22,Machine Learning Engineer,07/18,11/20,Hardware Engineer,02/14,10/18,8.75
756,Providence College,2.46,PhD,Washington,F,1.0,1,0.0,2,Hardware Engineer,04/20,05/23,Software Tester,09/18,12/20,Research Scientist,07/14,07/19,6.05
757,UCLA,2.17,PhD,Los Angeles,,0.0,1,,2,Hardware Engineer,08/19,11/23,Data Analyst,08/17,04/21,Quantitative Analyst,05/15,04/17,6.01
758,Providence State University,3.1,PhD,Las Vegas,M,1.0,1,1.0,2,Data Scientist,03/20,06/23,Data Scientist,04/17,03/19,Hardware Engineer,03/15,04/17,4.62
759,Boston University,3.88,Bachelors,Boston,,1.0,1,1.0,2,Machine Learning Engineer,03/20,05/23,Research Scientist,01/17,11/20,Data Scientist,12/15,11/18,7.33
760,Columbia University,1.78,PhD,Chicago,F,1.0,1,,2,Research Scientist,06/20,02/22,Software Tester,07/17,06/20,Data Scientist,09/15,05/17,0.07
761,MIT,2.18,Masters,Boston,F,0.0,1,0.0,2,Software Engineer,06/20,01/22,Research Scientist,04/17,02/21,Software Tester,10/14,09/18,2.74
762,State Providence College,1.84,Bachelors,Las Vegas,,,0,,2,Machine Learning Engineer,03/19,01/21,Software Engineer,05/18,06/21,Machine Learning Engineer,11/14,04/19,4.95
763,Providence State University,2.76,Bachelors,Providence,M,,0,1.0,2,Hardware Engineer,07/19,01/21,Software Engineer,09/17,08/19,Software Engineer,05/15,01/19,1.65
764,Bryant University,1.53,Masters,Chicago,M,,0,0.0,2,Research Scientist,07/20,10/22,Software Engineer,05/17,11/21,Hardware Engineer,04/14,01/17,2.98
765,Boston University,2.85,Masters,Miami,,0.0,0,,2,Software Engineer,07/20,05/22,Machine Learning Engineer,05/18,04/19,Software Engineer,04/15,02/18,4.2
766,Providence College,2.4,Masters,San Francisco,,,1,0.0,2,Hardware Engineer,10/20,09/23,Software Tester,06/17,01/20,Data Analyst,05/15,04/18,2.77
767,Columbia University,3.1,Bachelors,Chicago,,1.0,0,,2,Software Engineer,11/19,03/23,Software Tester,04/18,12/20,Data Scientist,12/13,05/17,6.91
768,Boston University,1.78,Bachelors,Providence,F,,0,1.0,2,Hardware Engineer,08/20,02/23,Quantitative Analyst,11/17,12/19,Quantitative Analyst,08/15,08/18,6.72
769,Providence School,1.46,Masters,Philadelphia,M,,0,0.0,2,Software Engineer,06/19,04/21,Data Analyst,03/18,06/19,Hardware Engineer,03/14,06/18,4.97
770,Boston University,2.58,Masters,Philadelphia,M,1.0,1,0.0,2,Data Scientist,08/19,10/22,Software Tester,04/18,09/19,Machine Learning Engineer,02/16,05/19,4.85
771,UCLA,3.28,Masters,Philadelphia,F,,0,1.0,2,Machine Learning Engineer,07/20,11/22,Hardware Engineer,09/18,03/20,Quantitative Analyst,03/15,07/17,2.65
772,Providence College,3.97,Bachelors,Chicago,F,,1,1.0,2,Data Analyst,02/19,05/22,Data Analyst,09/18,02/19,Data Scientist,01/14,10/17,8.56
773,UCLA,3.54,Bachelors,Los Angeles,M,0.0,0,0.0,2,Data Scientist,03/20,09/23,Software Tester,09/18,06/20,Data Scientist,11/14,04/19,7.21
774,Boston College,1.0,Masters,Providence,F,,1,1.0,1,Machine Learning Engineer,06/19,06/23,Hardware Engineer,10/18,07/21,Research Scientist,04/16,10/17,1.89
775,Providence School,2.24,Masters,Miami,,,1,0.0,2,Quantitative Analyst,09/19,07/21,Data Analyst,09/17,08/21,Data Analyst,11/16,06/19,4.85
776,State Providence College,1.59,Masters,New York,F,0.0,0,,2,Research Scientist,07/20,10/22,Machine Learning Engineer,09/18,09/21,Machine Learning Engineer,04/16,08/19,5.28
777,Boston College,2.64,Masters,Washington,F,,0,,4,Data Scientist,12/18,03/21,Software Engineer,04/18,02/20,Machine Learning Engineer,02/15,05/19,3.19
778,Harvard University,1.22,Bachelors,San Francisco,,0.0,1,0.0,2,Software Engineer,01/19,08/21,Hardware Engineer,03/17,04/21,Hardware Engineer,11/15,01/18,9.93
779,State Providence College,2.9,PhD,Las Vegas,,,1,0.0,2,Data Analyst,02/19,04/22,Software Engineer,02/18,11/20,Machine Learning Engineer,07/14,05/17,9.93
780,Harvard University,3.44,Bachelors,Los Angeles,,0.0,0,0.0,2,Software Tester,05/19,09/22,Machine Learning Engineer,07/18,08/19,Machine Learning Engineer,03/14,03/18,0.03
781,University of Rhode Island,1.81,PhD,Philadelphia,F,0.0,0,0.0,2,Machine Learning Engineer,10/20,11/23,Software Tester,12/17,09/19,Software Engineer,08/15,10/18,8.98
782,University of Rhode Island,3.28,Bachelors,San Francisco,M,0.0,1,0.0,2,Software Tester,02/20,12/22,Hardware Engineer,12/16,11/19,Software Engineer,05/14,07/18,0.71
783,University of Rhode Island,3.98,Bachelors,Miami,F,1.0,0,1.0,2,Software Tester,08/20,10/22,Data Analyst,04/18,01/19,Quantitative Analyst,05/15,10/19,1.82
784,Harvard University,3.53,Masters,San Francisco,M,0.0,1,,2,Data Analyst,03/19,11/21,Data Analyst,03/17,07/21,Software Tester,02/14,04/18,7.28
785,MIT,1.97,Bachelors,New York,,0.0,1,0.0,2,Data Analyst,04/19,02/21,Data Scientist,06/18,04/20,Hardware Engineer,05/16,10/17,7.53
786,Providence College,2.58,PhD,Chicago,F,1.0,1,1.0,2,Research Scientist,09/20,01/21,Machine Learning Engineer,07/17,03/19,Software Tester,12/14,09/18,0.51
787,UCLA,2.34,Bachelors,Washington,M,0.0,0,1.0,2,Software Tester,09/20,12/22,Quantitative Analyst,11/18,07/20,Quantitative Analyst,02/15,09/19,9.99
788,Columbia University,2.27,Masters,Philadelphia,M,,1,,2,Data Scientist,05/20,01/22,Software Tester,01/17,09/20,Quantitative Analyst,03/16,03/18,3.59
789,Columbia University,1.25,PhD,Providence,,1.0,1,,2,Machine Learning Engineer,07/19,11/23,Quantitative Analyst,05/17,09/20,Quantitative Analyst,12/13,08/19,0.78
790,Harvard University,1.41,Bachelors,Las Vegas,,1.0,1,,4,Quantitative Analyst,05/20,11/22,Research Scientist,10/18,01/19,Machine Learning Engineer,06/14,05/18,6.84
791,Providence School,2.85,Masters,Las Vegas,F,0.0,0,,2,Quantitative Analyst,08/19,01/22,Quantitative Analyst,05/17,04/19,Hardware Engineer,05/14,01/19,8.4
792,University of Rhode Island,2.68,Bachelors,Miami,M,,1,,2,Quantitative Analyst,10/19,01/23,Software Engineer,12/16,04/20,Data Analyst,01/15,07/18,5.93
793,Providence University,1.31,Masters,Chicago,,,1,1.0,2,Research Scientist,08/20,03/23,Machine Learning Engineer,12/17,02/19,Research Scientist,06/16,04/17,7.73
794,Brown University,1.44,Masters,Philadelphia,,1.0,1,1.0,2,Software Tester,11/19,08/22,Software Engineer,02/17,11/21,Research Scientist,11/15,07/18,5.08
795,Providence State University,2.58,Bachelors,Boston,,,0,0.0,2,Software Tester,09/19,07/23,Data Analyst,04/18,02/21,Data Analyst,08/16,09/19,7.58
796,Boston University,2.2,Masters,Providence,,,0,,2,Quantitative Analyst,08/19,12/21,Research Scientist,10/18,06/19,Hardware Engineer,09/14,03/18,8.41
797,UCSB,2.18,Masters,Providence,,,1,0.0,2,Software Tester,08/19,04/21,Quantitative Analyst,08/17,10/19,Data Analyst,08/16,10/17,5.51
798,UC Berkeley,2.76,Bachelors,Las Vegas,,1.0,1,0.0,2,Quantitative Analyst,05/19,06/23,Research Scientist,08/17,08/20,Machine Learning Engineer,01/15,08/19,0.88
799,Brown University,3.42,Bachelors,New York,F,1.0,0,,2,Software Engineer,11/19,02/22,Research Scientist,09/17,11/21,Hardware Engineer,07/15,09/18,8.72
800,Northeastern University,1.47,PhD,Philadelphia,M,,0,0.0,3,Data Scientist,12/18,08/21,Software Engineer,05/18,12/19,Data Scientist,05/14,02/19,2.72
801,UCSB,3.83,PhD,Washington,M,0.0,0,,2,Data Analyst,08/20,08/23,Quantitative Analyst,01/17,01/19,Software Engineer,09/15,12/17,2.74
802,UC Berkeley,3.61,Bachelors,Providence,,0.0,0,,2,Quantitative Analyst,06/19,07/23,Software Tester,03/17,10/19,Software Tester,07/14,03/18,5.19
803,Boston University,1.61,Masters,New York,F,0.0,0,,4,Data Scientist,08/20,09/21,Data Scientist,04/18,04/20,Hardware Engineer,09/14,09/18,3.73
804,UCLA,2.28,PhD,Boston,F,0.0,0,0.0,2,Hardware Engineer,06/19,01/23,Quantitative Analyst,05/18,09/21,Software Tester,09/15,08/18,5.91
805,Boston University,3.03,Bachelors,New York,M,,0,,2,Research Scientist,01/19,11/21,Quantitative Analyst,07/17,01/19,Software Tester,11/14,10/17,8.05
806,MIT,1.67,Masters,Philadelphia,,,1,0.0,2,Software Tester,05/19,07/23,Software Tester,02/18,01/21,Quantitative Analyst,10/15,01/19,2.27
807,Boston College,2.41,Bachelors,Providence,M,,1,,2,Hardware Engineer,07/19,03/21,Software Engineer,09/17,02/20,Data Scientist,02/16,09/18,8.91
808,Providence College,1.42,Masters,Washington,M,,1,,2,Software Tester,12/18,07/22,Data Analyst,11/17,05/21,Machine Learning Engineer,12/14,11/18,6.46
809,UCLA,2.39,Bachelors,Los Angeles,,1.0,0,,2,Hardware Engineer,11/19,06/23,Software Tester,11/18,11/21,Quantitative Analyst,07/16,04/18,4.31
810,Harvard University,3.19,PhD,Chicago,,,0,0.0,2,Software Tester,01/19,12/21,Software Engineer,05/17,05/21,Hardware Engineer,07/16,09/17,4.6
811,UC Berkeley,2.9,PhD,Chicago,,0.0,0,1.0,3,Data Analyst,06/19,01/23,Software Engineer,03/17,06/20,Quantitative Analyst,03/15,11/17,3.46
812,Providence University,1.06,Bachelors,Los Angeles,M,1.0,1,,2,Quantitative Analyst,02/19,09/21,Data Scientist,06/18,07/20,Hardware Engineer,07/14,09/19,6.23
813,Providence University,2.41,PhD,New York,,,1,1.0,2,Quantitative Analyst,04/19,12/21,Machine Learning Engineer,09/17,07/20,Data Analyst,05/16,03/19,8.06
814,Providence School,1.59,Bachelors,Boston,F,,0,1.0,2,Research Scientist,12/18,02/23,Software Tester,06/18,09/19,Software Tester,03/16,04/18,8.44
815,UC Berkeley,2.87,Masters,Los Angeles,M,1.0,0,1.0,2,Hardware Engineer,06/20,08/23,Machine Learning Engineer,11/18,05/21,Quantitative Analyst,08/15,07/17,8.79
816,University of Rhode Island,3.1,Bachelors,Providence,M,1.0,0,0.0,2,Software Tester,02/20,01/23,Research Scientist,12/16,01/20,Machine Learning Engineer,11/14,06/19,7.73
817,UC Berkeley,2.49,Bachelors,New York,M,1.0,1,0.0,2,Data Analyst,12/19,05/23,Software Tester,10/17,01/20,Software Engineer,10/16,05/17,0.72
818,State Providence College,2.92,PhD,Boston,F,1.0,1,0.0,2,Quantitative Analyst,10/20,10/21,Software Tester,01/17,08/20,Research Scientist,06/15,03/18,3.36
819,Providence State University,3.54,Bachelors,Chicago,F,1.0,0,0.0,2,Data Analyst,08/20,10/21,Research Scientist,04/17,10/19,Data Analyst,04/15,03/18,9.31
820,Providence University,3.48,Bachelors,Providence,,0.0,0,,2,Software Tester,11/19,12/22,Machine Learning Engineer,06/17,04/20,Software Tester,02/15,09/18,3.44
821,Providence University,2.36,Bachelors,Philadelphia,,1.0,0,,2,Data Scientist,07/19,09/22,Research Scientist,01/18,09/21,Hardware Engineer,01/14,09/19,8.51
822,Providence School,2.59,Bachelors,Las Vegas,M,,0,1.0,0,Data Scientist,06/19,09/22,Hardware Engineer,12/17,09/20,Software Engineer,10/16,09/17,9.87
823,Providence University,1.54,PhD,Miami,,,1,1.0,2,Software Tester,11/19,07/22,Software Tester,07/17,06/20,Software Tester,09/14,08/19,6.58
824,UCLA,1.3,Bachelors,Los Angeles,M,1.0,1,,2,Quantitative Analyst,06/20,09/22,Machine Learning Engineer,06/18,11/19,Hardware Engineer,11/16,04/17,2.06
825,Providence College,3.43,Bachelors,Los Angeles,F,0.0,1,0.0,2,Hardware Engineer,12/19,04/23,Data Analyst,08/17,03/19,Hardware Engineer,11/14,12/18,5.77
826,UCSB,1.39,PhD,San Francisco,,0.0,0,1.0,2,Software Engineer,06/20,05/22,Data Analyst,12/17,07/20,Research Scientist,02/16,02/17,5.46
827,Boston College,1.16,Bachelors,Washington,M,,0,0.0,2,Software Tester,01/19,02/22,Quantitative Analyst,11/18,03/19,Research Scientist,07/14,04/19,2.76
828,Boston University,1.63,Masters,Los Angeles,F,,1,,2,Data Scientist,02/20,08/21,Software Tester,08/17,02/21,Software Engineer,08/16,04/19,3.3
829,UCSB,2.11,Masters,Philadelphia,F,1.0,1,0.0,2,Software Tester,08/20,09/22,Hardware Engineer,11/18,08/19,Software Tester,04/15,05/19,8.15
830,Providence State University,2.81,Bachelors,Philadelphia,F,0.0,0,0.0,2,Research Scientist,07/19,05/23,Data Analyst,08/18,10/19,Software Engineer,07/16,03/17,6.76
831,University of Rhode Island,2.13,Masters,Chicago,M,1.0,0,1.0,2,Software Engineer,12/18,06/22,Data Analyst,12/16,01/19,Machine Learning Engineer,12/14,06/17,3.69
