Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
470,MIT,1.45,Masters,Washington,M,1.0,0,,4,Data Analyst,03/20,03/22,Software Engineer,08/18,11/21,Software Engineer,10/15,02/17,2.64
471,MIT,3.25,PhD,Washington,M,1.0,0,,3,Quantitative Analyst,07/19,12/21,Machine Learning Engineer,12/16,12/19,Software Tester,02/15,04/18,4.52
472,State Providence College,1.29,Bachelors,Miami,M,,1,,1,Software Engineer,08/19,10/23,Software Tester,05/18,11/19,Software Engineer,09/16,12/17,0.57
473,Boston University,2.45,Masters,Las Vegas,F,,0,,2,Software Tester,08/19,10/23,Data Analyst,01/17,08/21,Software Tester,11/14,07/18,8.99
474,Providence School,2.91,PhD,Boston,M,,1,,4,Hardware Engineer,08/19,09/22,Data Scientist,11/18,11/21,Research Scientist,09/14,09/19,9.14
475,Brown University,3.36,Masters,San Francisco,M,,0,,0,Hardware Engineer,10/20,05/21,Machine Learning Engineer,10/18,03/20,Software Tester,03/15,01/19,0.89
476,Brown University,3.06,Masters,Chicago,M,0.0,1,0.0,0,Software Tester,02/19,10/21,Hardware Engineer,04/18,06/20,Hardware Engineer,12/13,11/17,8.19
477,UC Berkeley,2.77,Masters,Boston,M,,1,,0,Machine Learning Engineer,05/20,02/23,Software Engineer,09/17,10/20,Data Scientist,07/14,03/18,1.17
478,Harvard University,1.96,Masters,Chicago,M,0.0,0,,3,Machine Learning Engineer,01/19,05/21,Data Scientist,04/18,02/20,Data Analyst,01/15,09/19,3.96
479,Providence College,2.0,PhD,Chicago,F,1.0,0,,2,Hardware Engineer,07/20,08/23,Hardware Engineer,09/17,09/20,Quantitative Analyst,12/13,07/17,8.77
480,Providence State University,2.66,Masters,Miami,F,1.0,0,,3,Machine Learning Engineer,01/20,08/21,Hardware Engineer,02/18,09/20,Hardware Engineer,11/15,06/17,1.73
481,UC Berkeley,3.18,Bachelors,Boston,F,,1,,2,Research Scientist,01/20,01/22,Research Scientist,09/18,01/21,Software Tester,03/15,05/19,0.93
482,Harvard University,3.09,Masters,Miami,F,1.0,0,0.0,4,Machine Learning Engineer,04/20,08/23,Hardware Engineer,11/18,06/21,Machine Learning Engineer,06/16,05/19,1.97
483,Boston University,2.84,PhD,Boston,F,0.0,1,,3,Software Engineer,06/20,06/23,Software Engineer,09/18,11/19,Hardware Engineer,02/14,08/19,3.27
484,Harvard University,2.57,Bachelors,Chicago,F,1.0,1,,1,Data Scientist,10/20,08/22,Data Analyst,02/18,06/20,Research Scientist,10/15,09/17,7.87
485,Brown University,3.65,Masters,Providence,F,,1,,1,Software Tester,09/19,07/23,Machine Learning Engineer,03/17,10/20,Software Tester,01/15,02/17,4.93
486,Brown University,1.76,PhD,Providence,M,1.0,0,,3,Data Scientist,05/20,06/22,Hardware Engineer,09/17,06/21,Research Scientist,02/16,04/17,4.39
487,UCLA,2.04,PhD,Boston,F,0.0,0,,2,Research Scientist,01/20,02/23,Research Scientist,03/18,08/21,Data Scientist,05/15,08/18,1.45
488,Bryant University,2.73,Bachelors,Las Vegas,F,,0,,1,Data Scientist,02/19,11/21,Research Scientist,02/17,12/19,Software Engineer,05/16,06/18,6.12
489,Columbia University,3.98,Masters,New York,,,1,,4,Data Scientist,04/19,08/22,Software Tester,01/18,04/20,Quantitative Analyst,12/13,03/19,4.75
490,Bryant University,1.99,PhD,Chicago,F,,0,,0,Software Tester,05/19,05/23,Machine Learning Engineer,10/17,07/20,Research Scientist,11/15,07/17,4.72
491,Providence College,3.5,Bachelors,Los Angeles,M,,0,0.0,1,Research Scientist,09/20,12/21,Software Engineer,08/18,07/20,Software Engineer,01/14,06/17,0.51
492,Providence University,2.01,Bachelors,Philadelphia,F,,0,,0,Quantitative Analyst,09/19,12/22,Software Tester,05/17,12/20,Quantitative Analyst,01/15,04/17,9.54
493,Providence College,3.6,Bachelors,Providence,F,,0,0.0,0,Data Analyst,08/19,02/21,Hardware Engineer,02/18,11/21,Research Scientist,06/14,12/17,0.55
494,Bryant University,3.94,Masters,Providence,F,1.0,1,,3,Research Scientist,12/18,02/23,Software Engineer,09/17,02/19,Data Analyst,03/14,11/17,8.49
495,Brown University,3.04,Masters,Washington,F,1.0,1,,1,Research Scientist,05/20,03/22,Quantitative Analyst,12/16,12/19,Hardware Engineer,01/15,01/18,4.47
496,University of Rhode Island,2.79,Masters,Providence,F,,0,,0,Machine Learning Engineer,05/19,03/21,Data Analyst,02/18,11/21,Software Engineer,06/16,03/19,6.13
497,Harvard University,3.86,Bachelors,Los Angeles,F,0.0,1,,1,Quantitative Analyst,05/19,09/22,Hardware Engineer,04/18,12/20,Software Tester,08/14,07/17,9.84
498,UC Berkeley,2.55,Masters,New York,,,1,,0,Machine Learning Engineer,02/20,11/21,Research Scientist,12/16,01/19,Research Scientist,05/15,04/18,1.61
499,Harvard University,2.98,PhD,Las Vegas,F,,1,,1,Quantitative Analyst,10/19,01/22,Machine Learning Engineer,05/18,04/19,Research Scientist,09/15,08/18,5.07
500,Providence University,1.05,Masters,Boston,,0.0,1,,0,Data Analyst,10/19,11/21,Data Scientist,06/18,01/20,Software Tester,06/14,11/19,5.98
501,MIT,2.52,Bachelors,San Francisco,F,,1,,3,Software Tester,02/19,09/21,Data Scientist,04/17,01/20,Machine Learning Engineer,03/14,08/17,0.16
502,Boston University,1.71,PhD,Las Vegas,M,0.0,1,,1,Software Engineer,04/20,10/23,Data Analyst,11/18,06/20,Research Scientist,10/14,05/17,8.67
503,Boston College,2.17,PhD,Washington,F,0.0,0,,4,Hardware Engineer,10/19,11/23,Hardware Engineer,04/18,06/19,Software Engineer,04/16,11/17,6.77
504,MIT,1.15,Masters,Los Angeles,,,0,,0,Software Engineer,04/19,09/22,Software Engineer,10/18,06/21,Quantitative Analyst,04/16,11/18,2.55
505,Boston University,1.38,Bachelors,New York,M,,1,,2,Data Scientist,10/20,11/22,Software Engineer,01/18,08/21,Software Tester,02/16,05/17,0.64
506,Bryant University,3.36,Masters,Philadelphia,F,1.0,1,,0,Hardware Engineer,08/20,02/22,Data Analyst,07/18,10/19,Data Analyst,10/15,08/18,7.92
507,Providence State University,3.19,Masters,Providence,,0.0,0,,0,Machine Learning Engineer,04/20,04/23,Software Engineer,06/17,07/20,Data Analyst,05/14,09/17,9.65
508,Providence College,3.61,Bachelors,Washington,M,0.0,1,1.0,2,Software Engineer,02/20,04/21,Data Analyst,01/17,12/20,Data Analyst,11/14,11/17,8.82
509,UCLA,3.2,Masters,Miami,M,,1,,4,Hardware Engineer,02/19,05/21,Quantitative Analyst,02/18,02/20,Data Analyst,11/14,06/17,0.55
510,Bryant University,1.12,Masters,San Francisco,M,,0,,3,Software Tester,04/20,02/22,Data Scientist,11/18,01/20,Data Analyst,07/14,02/19,7.39
511,Northeastern University,1.21,PhD,Providence,M,1.0,0,,4,Research Scientist,02/20,02/21,Research Scientist,02/17,01/20,Hardware Engineer,03/15,12/17,4.77
512,Providence School,3.52,PhD,Providence,M,0.0,1,,4,Research Scientist,09/19,11/21,Machine Learning Engineer,05/17,04/19,Quantitative Analyst,03/15,04/17,8.95
513,University of Rhode Island,3.27,PhD,Chicago,M,,1,,0,Data Scientist,12/18,06/23,Machine Learning Engineer,04/18,12/19,Software Tester,06/14,11/17,0.36
514,Bryant University,2.24,Masters,Boston,M,1.0,1,,0,Quantitative Analyst,04/19,07/23,Data Analyst,07/18,09/20,Machine Learning Engineer,06/14,06/19,1.54
515,Boston University,2.12,Bachelors,Las Vegas,M,,1,,0,Software Tester,03/19,11/21,Data Scientist,08/17,10/19,Data Scientist,03/16,03/19,8.94
516,UC Berkeley,3.78,PhD,Miami,,0.0,0,,3,Software Engineer,11/20,10/23,Quantitative Analyst,05/17,07/20,Research Scientist,07/15,02/18,1.0
517,University of Rhode Island,1.85,Bachelors,Los Angeles,,1.0,1,,2,Software Tester,05/20,10/21,Machine Learning Engineer,12/17,01/19,Research Scientist,06/15,05/17,7.97
518,Columbia University,3.02,Bachelors,Chicago,M,1.0,0,,3,Software Tester,05/20,03/21,Software Engineer,10/17,06/19,Machine Learning Engineer,03/15,02/18,6.19
519,Northeastern University,3.58,Bachelors,Providence,F,0.0,1,0.0,4,Software Engineer,06/19,08/23,Quantitative Analyst,07/18,03/20,Data Scientist,07/16,07/17,2.68
520,Boston College,3.75,Bachelors,Boston,F,0.0,1,,3,Data Scientist,06/20,05/21,Data Scientist,07/17,01/20,Data Scientist,08/14,05/19,9.06
521,Boston College,2.38,Bachelors,Miami,F,0.0,1,,2,Data Scientist,07/20,09/23,Data Analyst,04/17,08/19,Data Analyst,07/14,08/19,1.3
522,UC Berkeley,1.42,Bachelors,San Francisco,M,0.0,0,0.0,4,Data Analyst,11/19,04/23,Software Engineer,10/18,10/20,Data Analyst,12/13,08/17,1.2
523,Harvard University,1.58,Masters,Boston,M,,0,,1,Quantitative Analyst,01/19,09/23,Hardware Engineer,12/16,01/21,Hardware Engineer,03/14,08/17,7.87
524,Providence College,1.51,Masters,Washington,,1.0,0,,3,Hardware Engineer,09/19,05/22,Data Analyst,04/17,01/19,Hardware Engineer,09/15,10/17,3.21
525,Boston College,2.99,Bachelors,San Francisco,F,,0,,4,Hardware Engineer,12/19,02/22,Machine Learning Engineer,04/18,11/21,Machine Learning Engineer,11/16,03/17,7.1
526,Providence College,3.74,Bachelors,San Francisco,F,,0,,0,Hardware Engineer,07/20,02/21,Software Tester,08/18,09/20,Machine Learning Engineer,10/15,02/19,5.42
527,Boston College,2.36,PhD,Boston,,0.0,0,,3,Software Engineer,12/19,06/21,Hardware Engineer,01/17,12/19,Software Tester,05/14,10/19,9.97
528,Providence University,1.96,Masters,Las Vegas,,0.0,0,0.0,2,Quantitative Analyst,02/19,09/21,Data Scientist,03/17,05/20,Software Tester,02/15,06/18,3.3
529,UCLA,3.11,PhD,Miami,,,0,,2,Data Scientist,08/20,11/23,Quantitative Analyst,01/17,10/19,Machine Learning Engineer,05/15,10/18,3.25
530,Providence College,2.69,Masters,San Francisco,M,1.0,1,,0,Software Tester,04/19,02/23,Data Analyst,02/18,08/21,Hardware Engineer,01/15,06/19,2.83
531,Harvard University,3.24,Bachelors,Miami,,0.0,0,,1,Software Engineer,02/19,04/21,Data Scientist,08/18,03/19,Data Scientist,08/15,10/19,8.3
532,Boston College,3.83,Masters,Miami,F,,1,,3,Machine Learning Engineer,04/20,05/21,Software Engineer,02/17,07/21,Software Engineer,12/14,05/17,4.94
533,Harvard University,3.59,PhD,Providence,,1.0,1,,3,Machine Learning Engineer,07/19,03/23,Software Engineer,11/18,06/20,Data Scientist,04/16,01/17,3.01
534,Providence University,1.77,Masters,Philadelphia,M,,0,1.0,4,Hardware Engineer,07/20,01/21,Machine Learning Engineer,11/18,09/19,Research Scientist,06/16,10/18,2.64
535,Providence College,1.1,Masters,Miami,,,0,,2,Machine Learning Engineer,09/20,07/22,Software Engineer,05/17,09/21,Software Tester,11/14,12/18,3.89
536,Providence University,3.78,Bachelors,Providence,M,,0,,2,Research Scientist,06/20,01/23,Quantitative Analyst,09/18,09/19,Hardware Engineer,08/15,03/18,4.77
537,Brown University,1.57,Masters,Providence,F,1.0,1,,4,Data Scientist,11/20,06/23,Machine Learning Engineer,05/17,05/20,Software Tester,03/15,04/17,1.19
538,State Providence College,1.15,Masters,San Francisco,,1.0,1,0.0,1,Data Analyst,06/19,02/22,Data Analyst,05/17,11/21,Software Engineer,06/16,11/17,6.91
539,Providence School,3.59,Bachelors,New York,F,0.0,1,,4,Software Engineer,02/19,12/22,Data Analyst,10/17,10/21,Research Scientist,07/14,09/19,6.26
540,UCSB,2.83,Masters,New York,,,0,,0,Quantitative Analyst,01/20,01/22,Research Scientist,11/18,12/20,Machine Learning Engineer,02/14,04/19,7.43
541,Harvard University,3.14,Bachelors,San Francisco,,1.0,0,,3,Research Scientist,07/20,02/23,Machine Learning Engineer,04/17,03/20,Software Tester,05/15,12/17,1.49
542,State Providence College,1.03,Masters,Miami,F,,1,,3,Hardware Engineer,03/20,02/23,Data Analyst,06/17,04/20,Software Engineer,11/14,10/17,3.09
543,Providence State University,3.82,PhD,Miami,M,,0,,2,Data Scientist,11/20,11/22,Software Engineer,02/18,02/20,Research Scientist,12/13,12/18,8.57
544,Brown University,3.64,Bachelors,Miami,,,0,,1,Software Engineer,04/19,11/23,Software Engineer,12/17,07/20,Data Scientist,12/13,10/17,2.6
545,Providence University,3.0,PhD,Boston,M,,0,,0,Software Engineer,02/19,10/22,Software Engineer,11/17,04/21,Machine Learning Engineer,09/16,09/17,6.01
546,UCLA,2.25,Masters,New York,,0.0,1,,2,Software Engineer,11/19,01/23,Data Scientist,12/17,01/20,Machine Learning Engineer,09/14,07/17,7.8
547,MIT,1.92,PhD,Miami,M,,0,,0,Machine Learning Engineer,11/19,06/23,Software Tester,02/18,06/21,Data Analyst,03/15,12/18,8.05
548,Bryant University,1.64,PhD,Boston,M,1.0,0,,2,Machine Learning Engineer,11/20,07/22,Research Scientist,10/17,11/21,Software Engineer,11/14,01/18,4.0
549,UCSB,3.22,Bachelors,Las Vegas,M,0.0,0,,0,Research Scientist,01/20,01/22,Data Scientist,11/18,12/19,Research Scientist,01/16,04/18,6.35
550,Northeastern University,3.14,Bachelors,Washington,F,,1,0.0,1,Data Analyst,03/19,09/23,Quantitative Analyst,02/17,02/21,Software Engineer,01/16,08/17,2.45
551,Bryant University,1.97,Bachelors,Los Angeles,,1.0,0,,1,Quantitative Analyst,07/19,06/22,Software Engineer,11/18,09/20,Quantitative Analyst,04/15,07/19,1.71
552,Boston College,3.48,Masters,Providence,M,0.0,0,,1,Data Scientist,03/19,04/21,Quantitative Analyst,08/18,09/20,Quantitative Analyst,06/16,09/19,3.66
553,Bryant University,1.08,Masters,San Francisco,F,0.0,1,,3,Research Scientist,10/20,04/22,Machine Learning Engineer,12/17,07/19,Quantitative Analyst,02/15,12/17,5.11
554,Boston College,2.62,Masters,Washington,M,1.0,0,,0,Data Analyst,06/20,09/21,Hardware Engineer,12/17,12/19,Software Engineer,07/15,12/18,0.87
555,Providence University,3.19,Masters,Providence,,1.0,0,,1,Quantitative Analyst,12/19,01/23,Hardware Engineer,12/17,08/20,Quantitative Analyst,05/16,11/18,8.61
556,Providence State University,3.36,PhD,Las Vegas,,1.0,1,,4,Software Engineer,08/20,08/23,Quantitative Analyst,05/18,04/20,Data Scientist,03/14,06/17,6.26
557,State Providence College,1.76,Masters,New York,F,,1,,3,Quantitative Analyst,12/19,04/21,Machine Learning Engineer,09/17,10/20,Hardware Engineer,07/15,12/17,4.5
558,Bryant University,2.64,PhD,Washington,,1.0,0,,3,Quantitative Analyst,02/20,02/22,Machine Learning Engineer,12/17,04/21,Hardware Engineer,11/14,07/17,1.36
559,UCLA,3.04,PhD,San Francisco,F,0.0,0,,0,Data Analyst,12/19,09/22,Quantitative Analyst,12/16,12/20,Machine Learning Engineer,07/14,11/18,5.2
560,University of Rhode Island,2.8,Bachelors,Las Vegas,M,,0,,4,Quantitative Analyst,07/20,01/22,Research Scientist,05/18,09/21,Machine Learning Engineer,02/16,06/17,4.26
561,MIT,2.08,PhD,San Francisco,M,0.0,1,0.0,0,Software Tester,01/20,11/22,Data Scientist,02/18,04/19,Data Analyst,10/15,07/18,0.76
562,Bryant University,3.03,Masters,San Francisco,F,,1,,3,Hardware Engineer,01/20,08/23,Hardware Engineer,06/17,05/19,Data Analyst,04/16,02/18,7.56
563,UCLA,2.31,Masters,Boston,F,0.0,0,,2,Data Analyst,03/19,09/22,Data Scientist,11/18,01/20,Quantitative Analyst,06/16,07/18,2.92
564,Bryant University,3.31,Bachelors,Philadelphia,F,0.0,0,,1,Software Engineer,07/20,02/21,Hardware Engineer,01/17,08/21,Hardware Engineer,03/16,04/17,6.74
565,Harvard University,3.78,Bachelors,Miami,M,,1,,2,Machine Learning Engineer,04/19,11/23,Software Engineer,05/18,10/21,Machine Learning Engineer,10/16,02/17,0.96
566,Providence School,3.77,Bachelors,Philadelphia,M,0.0,0,,1,Data Scientist,04/20,03/23,Machine Learning Engineer,05/18,07/20,Software Tester,02/14,10/18,4.58
567,Boston College,1.55,Bachelors,Boston,F,0.0,0,,4,Quantitative Analyst,05/19,02/21,Machine Learning Engineer,12/17,12/19,Research Scientist,08/15,03/19,1.38
568,UCSB,2.61,Masters,Washington,M,1.0,1,,1,Hardware Engineer,08/20,01/23,Quantitative Analyst,01/18,08/19,Data Analyst,03/14,11/18,0.48
569,Northeastern University,2.44,Bachelors,Miami,F,,0,,3,Machine Learning Engineer,04/20,10/21,Research Scientist,11/18,12/20,Software Engineer,07/16,01/18,7.27
570,Harvard University,2.12,Masters,Los Angeles,M,,1,1.0,0,Machine Learning Engineer,09/20,07/23,Software Engineer,04/17,05/19,Hardware Engineer,03/16,01/17,1.41
571,Northeastern University,3.69,PhD,San Francisco,,0.0,1,,2,Hardware Engineer,12/19,02/21,Software Tester,04/17,06/20,Quantitative Analyst,05/14,06/18,5.67
572,Boston University,1.24,Masters,Boston,F,1.0,1,,0,Machine Learning Engineer,01/19,07/21,Research Scientist,09/17,01/20,Research Scientist,01/14,08/19,5.11
573,Columbia University,2.63,Bachelors,New York,,,1,,1,Data Scientist,03/20,04/21,Research Scientist,02/17,11/21,Software Tester,11/14,09/19,3.63
574,Boston College,3.15,PhD,San Francisco,,0.0,0,,3,Software Engineer,06/19,06/23,Data Scientist,12/16,05/21,Quantitative Analyst,07/16,01/18,6.15
575,Boston College,2.75,PhD,Boston,M,,0,,0,Data Scientist,06/20,03/21,Data Analyst,04/18,02/19,Software Tester,12/15,11/17,0.09
576,Providence University,3.67,Bachelors,Las Vegas,,,1,,0,Software Tester,06/19,07/21,Research Scientist,04/17,03/20,Quantitative Analyst,10/14,01/17,7.57
577,Harvard University,1.89,Bachelors,Miami,M,0.0,1,,1,Data Scientist,08/20,01/23,Quantitative Analyst,02/18,05/19,Data Analyst,08/14,05/19,0.7
578,UCSB,1.37,Bachelors,Miami,M,1.0,1,0.0,1,Hardware Engineer,03/20,05/23,Software Engineer,02/17,09/19,Data Analyst,04/15,01/18,1.92
579,MIT,1.16,Bachelors,Las Vegas,M,1.0,1,,3,Quantitative Analyst,09/20,09/23,Software Engineer,03/18,08/19,Quantitative Analyst,11/16,02/18,8.85
580,MIT,2.46,Masters,Miami,M,1.0,0,,2,Research Scientist,05/20,04/22,Machine Learning Engineer,02/18,05/19,Machine Learning Engineer,12/13,08/18,2.37
581,UCLA,3.97,Masters,Miami,M,,1,,3,Machine Learning Engineer,10/20,09/22,Data Analyst,05/17,09/20,Hardware Engineer,02/15,03/17,6.6
582,Providence State University,3.78,Masters,San Francisco,,1.0,0,,3,Quantitative Analyst,04/19,11/23,Software Tester,01/18,06/21,Software Tester,11/16,11/19,7.05
583,University of Rhode Island,2.86,PhD,San Francisco,M,1.0,1,,0,Software Tester,12/19,10/22,Software Engineer,09/17,01/20,Data Analyst,04/15,01/19,1.39
584,State Providence College,1.42,PhD,Providence,M,1.0,1,,1,Data Analyst,03/19,08/23,Software Engineer,08/18,10/21,Research Scientist,05/15,04/17,9.9
585,Bryant University,2.01,Bachelors,New York,M,0.0,1,0.0,4,Data Analyst,07/19,04/22,Machine Learning Engineer,05/18,06/20,Machine Learning Engineer,04/16,10/18,8.3
586,MIT,2.61,Bachelors,Boston,M,0.0,0,,0,Data Scientist,08/19,06/23,Software Engineer,09/17,04/21,Data Analyst,04/14,06/19,3.38
587,Providence University,2.89,PhD,New York,F,0.0,1,,1,Machine Learning Engineer,11/19,05/22,Data Analyst,10/17,08/20,Hardware Engineer,07/16,04/18,3.24
588,MIT,1.45,Bachelors,Miami,F,1.0,0,0.0,1,Data Analyst,04/19,04/21,Data Scientist,12/16,02/21,Hardware Engineer,06/14,05/17,1.38
589,Bryant University,3.84,Masters,Miami,M,1.0,0,,2,Machine Learning Engineer,11/20,08/23,Data Analyst,09/17,07/21,Software Engineer,08/15,03/19,1.57
590,Boston College,2.6,PhD,San Francisco,,0.0,1,,0,Machine Learning Engineer,11/19,06/23,Data Scientist,10/17,04/19,Quantitative Analyst,01/15,02/17,3.35
591,Providence School,1.66,Bachelors,Las Vegas,,1.0,0,,1,Hardware Engineer,01/20,09/21,Machine Learning Engineer,08/18,08/19,Software Engineer,05/16,11/17,3.3
592,Harvard University,2.85,PhD,Los Angeles,F,,0,,0,Machine Learning Engineer,03/20,03/22,Research Scientist,03/18,03/20,Software Engineer,08/16,12/18,4.93
593,MIT,3.27,Bachelors,Boston,F,1.0,0,,3,Quantitative Analyst,02/19,02/22,Machine Learning Engineer,03/17,11/19,Data Scientist,09/15,11/18,0.4
594,Harvard University,1.38,Bachelors,Miami,F,,1,1.0,4,Data Analyst,10/20,10/22,Machine Learning Engineer,07/18,01/21,Data Scientist,07/16,06/19,3.29
595,State Providence College,3.35,Masters,Providence,F,1.0,1,,2,Machine Learning Engineer,01/19,09/23,Hardware Engineer,08/17,06/19,Hardware Engineer,03/14,11/19,5.03
596,Northeastern University,2.16,Bachelors,Miami,F,1.0,1,,3,Hardware Engineer,11/20,12/21,Data Analyst,06/18,09/20,Hardware Engineer,05/14,07/19,9.31
597,Boston College,1.22,Masters,New York,M,1.0,1,,4,Software Tester,06/19,04/23,Software Tester,12/16,05/21,Data Scientist,06/14,11/18,2.23
598,State Providence College,1.99,Bachelors,Miami,,,1,,4,Data Analyst,02/20,11/23,Quantitative Analyst,09/18,10/21,Data Scientist,09/15,11/17,3.42
599,Northeastern University,1.54,PhD,San Francisco,F,,0,1.0,0,Machine Learning Engineer,12/18,02/23,Data Scientist,05/18,03/20,Machine Learning Engineer,10/15,06/18,5.53
600,UC Berkeley,1.73,Bachelors,Miami,,0.0,1,,2,Hardware Engineer,11/20,06/21,Hardware Engineer,09/18,07/21,Data Scientist,05/16,09/17,0.89
601,Harvard University,1.59,PhD,Providence,M,,1,,0,Machine Learning Engineer,03/20,09/23,Software Engineer,09/17,07/19,Software Engineer,02/14,05/17,6.38
602,Northeastern University,1.69,PhD,Los Angeles,M,0.0,1,,1,Data Scientist,07/20,02/21,Hardware Engineer,02/17,11/20,Data Analyst,12/15,11/17,3.98
603,Boston College,3.42,Bachelors,Washington,F,1.0,0,,4,Data Analyst,10/20,05/23,Research Scientist,01/18,04/19,Software Tester,09/14,07/18,2.6
604,UC Berkeley,2.44,Bachelors,Boston,F,0.0,0,,4,Hardware Engineer,09/20,05/22,Hardware Engineer,12/16,11/20,Software Engineer,07/14,05/19,5.9
605,UCSB,1.8,Masters,Las Vegas,M,,0,,3,Hardware Engineer,07/19,04/23,Machine Learning Engineer,02/17,06/20,Data Scientist,06/16,04/17,2.13
606,UCSB,3.11,PhD,Boston,F,0.0,0,,1,Data Analyst,01/20,08/21,Machine Learning Engineer,06/17,03/21,Software Engineer,03/16,11/17,2.4
607,Providence University,3.01,PhD,Washington,,,1,,4,Quantitative Analyst,01/20,07/22,Quantitative Analyst,09/17,10/20,Quantitative Analyst,11/14,07/17,5.25
608,UC Berkeley,3.96,PhD,New York,,1.0,1,,4,Data Scientist,11/20,05/23,Data Analyst,07/17,06/20,Software Engineer,10/15,02/17,8.44
609,University of Rhode Island,2.49,Masters,Los Angeles,,1.0,0,,4,Quantitative Analyst,06/19,03/21,Data Analyst,05/18,10/21,Hardware Engineer,05/15,10/17,0.83
610,Columbia University,1.17,Bachelors,Chicago,M,0.0,1,,4,Data Analyst,12/18,07/21,Software Tester,07/18,09/20,Research Scientist,04/15,04/18,8.37
611,Northeastern University,3.96,Bachelors,Providence,M,1.0,0,,2,Software Tester,06/20,01/21,Software Engineer,03/17,04/19,Research Scientist,08/15,12/17,7.15
612,UC Berkeley,2.64,Bachelors,Miami,F,1.0,0,,3,Research Scientist,10/20,10/23,Quantitative Analyst,03/17,12/19,Data Analyst,03/16,10/19,5.89
613,Northeastern University,3.97,PhD,Providence,M,0.0,1,0.0,1,Software Tester,10/20,09/22,Quantitative Analyst,11/17,04/20,Hardware Engineer,11/15,08/17,8.83
614,Columbia University,1.25,Masters,Los Angeles,F,1.0,1,,2,Hardware Engineer,06/20,10/22,Research Scientist,02/18,02/21,Data Analyst,02/16,06/17,9.8
615,Boston University,3.69,Masters,Miami,F,1.0,0,,1,Data Scientist,08/20,03/23,Data Analyst,10/18,03/19,Research Scientist,10/16,03/19,7.49
616,Brown University,1.96,Bachelors,Las Vegas,,1.0,0,1.0,3,Research Scientist,06/20,03/23,Data Scientist,03/18,03/20,Data Analyst,05/15,08/17,9.05
617,Providence University,1.58,Masters,San Francisco,M,1.0,0,,0,Data Analyst,08/20,11/21,Data Analyst,09/17,11/19,Hardware Engineer,11/16,01/17,6.19
618,University of Rhode Island,1.97,Bachelors,Boston,F,,0,,3,Machine Learning Engineer,02/19,07/21,Software Engineer,10/17,09/20,Data Analyst,09/15,01/19,2.97
619,UCSB,3.66,Masters,Philadelphia,M,1.0,0,,0,Software Engineer,06/20,06/22,Data Analyst,12/16,04/19,Machine Learning Engineer,06/15,02/17,8.03
620,State Providence College,2.88,Masters,Providence,F,0.0,0,,2,Software Tester,12/19,06/22,Data Scientist,03/18,10/20,Data Analyst,02/15,06/17,8.69
621,Providence School,3.17,Masters,San Francisco,,0.0,1,,0,Data Analyst,03/19,01/23,Software Tester,03/18,01/21,Software Engineer,01/15,04/17,4.18
622,Brown University,2.0,Masters,Boston,F,,1,,1,Quantitative Analyst,12/19,01/22,Software Engineer,02/17,02/21,Hardware Engineer,05/14,02/18,1.88
623,Providence School,2.23,Masters,New York,,,1,,2,Software Engineer,10/19,02/23,Machine Learning Engineer,11/17,12/19,Data Scientist,07/15,07/18,2.8
624,UCSB,1.64,Masters,Boston,F,1.0,0,,3,Data Analyst,05/19,09/21,Machine Learning Engineer,02/18,05/20,Hardware Engineer,04/14,11/19,1.01
625,MIT,3.5,Masters,Chicago,,0.0,1,,3,Machine Learning Engineer,01/20,06/21,Data Analyst,05/18,02/20,Quantitative Analyst,02/14,03/18,7.27
626,Brown University,2.65,Masters,Chicago,F,1.0,0,,3,Data Scientist,08/19,07/22,Data Analyst,08/17,05/19,Software Engineer,09/14,02/19,9.96
627,UCLA,2.39,Masters,Chicago,,0.0,1,,4,Quantitative Analyst,10/20,04/23,Machine Learning Engineer,04/18,01/21,Data Scientist,01/14,01/19,8.67
628,UCSB,2.74,PhD,Washington,M,1.0,0,,3,Data Scientist,11/20,06/23,Data Analyst,04/17,09/21,Software Tester,01/14,02/18,9.55
629,Harvard University,1.62,Bachelors,Boston,F,1.0,0,,1,Quantitative Analyst,08/20,08/23,Quantitative Analyst,09/17,04/20,Data Scientist,08/15,09/19,6.41
630,Northeastern University,2.52,PhD,Los Angeles,F,,0,1.0,3,Research Scientist,06/19,02/22,Software Engineer,10/18,08/21,Data Scientist,11/15,03/19,9.78
631,Providence University,3.61,PhD,New York,M,0.0,0,,1,Data Analyst,01/20,12/22,Software Engineer,07/18,07/20,Data Analyst,10/14,07/17,3.12
632,Boston University,1.69,Bachelors,Washington,,,0,,3,Software Engineer,04/19,01/22,Quantitative Analyst,01/18,02/21,Software Tester,11/16,07/17,3.5
633,State Providence College,1.17,Masters,Providence,F,,1,,3,Software Tester,11/20,02/23,Research Scientist,11/17,07/21,Machine Learning Engineer,08/14,01/17,8.1
634,Brown University,3.99,PhD,San Francisco,F,0.0,0,,4,Data Scientist,06/19,06/21,Machine Learning Engineer,07/17,05/21,Data Scientist,03/15,07/17,2.13
635,Bryant University,3.21,PhD,Providence,M,1.0,0,,3,Research Scientist,10/20,09/23,Software Engineer,02/18,11/20,Quantitative Analyst,11/15,08/19,0.63
