Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
698,Boston University,2.9,Masters,Philadelphia,F,0.0,1,1.0,3,Quantitative Analyst,05/19,01/22,Software Engineer,06/17,02/20,Hardware Engineer,12/15,05/19,7.69
699,University of Rhode Island,3.42,Masters,Chicago,,1.0,0,1.0,2,Software Tester,08/20,05/21,Machine Learning Engineer,04/18,08/20,Research Scientist,12/13,05/18,3.0
700,University of Rhode Island,2.31,Masters,San Francisco,M,0.0,1,1.0,0,Machine Learning Engineer,01/20,04/21,Software Engineer,12/17,05/21,Machine Learning Engineer,09/15,11/17,5.02
701,State Providence College,3.78,PhD,Miami,F,1.0,0,1.0,4,Data Scientist,09/20,01/21,Software Engineer,12/16,11/19,Software Engineer,12/13,01/19,7.46
702,Northeastern University,1.82,Masters,Las Vegas,M,1.0,1,,2,Data Scientist,03/19,03/23,Hardware Engineer,08/17,06/20,Research Scientist,07/14,05/18,3.74
703,UCLA,2.62,Masters,Las Vegas,F,1.0,1,1.0,1,Hardware Engineer,07/19,06/23,Research Scientist,01/18,04/20,Data Analyst,06/14,03/17,4.8
704,Harvard University,3.36,PhD,Chicago,M,,0,1.0,1,Research Scientist,04/19,03/22,Machine Learning Engineer,01/17,12/20,Data Analyst,11/15,06/17,2.35
705,Columbia University,3.72,PhD,Miami,M,,1,1.0,3,Data Analyst,03/20,03/22,Machine Learning Engineer,05/17,01/19,Data Scientist,11/14,04/18,4.22
706,University of Rhode Island,1.52,Masters,Los Angeles,,0.0,0,1.0,1,Research Scientist,09/19,08/21,Software Engineer,05/18,10/21,Research Scientist,02/14,11/18,7.27
707,Bryant University,1.34,Bachelors,Washington,M,1.0,1,1.0,3,Quantitative Analyst,02/20,05/21,Data Analyst,10/17,10/19,Data Analyst,02/16,02/19,4.71
708,Columbia University,2.7,Bachelors,Chicago,,0.0,1,,4,Machine Learning Engineer,03/19,02/21,Machine Learning Engineer,05/18,07/20,Software Engineer,04/14,11/19,5.39
709,Columbia University,1.25,Bachelors,Chicago,,0.0,0,1.0,1,Quantitative Analyst,02/20,07/23,Machine Learning Engineer,05/18,09/19,Software Engineer,01/15,07/19,2.34
710,UC Berkeley,3.3,Masters,Chicago,F,,1,1.0,1,Software Engineer,04/20,05/22,Research Scientist,10/18,11/19,Hardware Engineer,04/16,05/17,0.75
711,MIT,2.59,Masters,New York,M,0.0,1,1.0,0,Quantitative Analyst,03/19,10/23,Research Scientist,12/17,12/19,Data Scientist,04/16,07/18,4.34
712,Boston University,2.87,Masters,Los Angeles,M,1.0,1,1.0,2,Software Engineer,12/19,01/23,Data Scientist,12/17,08/19,Software Tester,01/14,08/17,7.28
713,UCSB,1.31,Masters,Miami,M,,0,1.0,3,Research Scientist,06/20,10/21,Data Analyst,01/18,07/19,Quantitative Analyst,07/14,06/19,4.34
714,UC Berkeley,2.66,Masters,San Francisco,,,1,1.0,4,Software Engineer,10/20,01/21,Software Tester,11/17,11/21,Research Scientist,12/14,06/19,8.36
715,Providence University,1.0,PhD,Los Angeles,F,0.0,1,1.0,4,Quantitative Analyst,05/19,06/21,Software Engineer,02/17,09/21,Software Engineer,06/16,05/18,9.78
716,Harvard University,2.04,Masters,Los Angeles,,1.0,0,1.0,4,Data Scientist,07/19,07/21,Research Scientist,11/18,03/19,Data Analyst,01/16,06/19,9.14
717,UCSB,2.2,Masters,Providence,F,0.0,0,1.0,2,Software Engineer,02/19,09/23,Machine Learning Engineer,02/17,05/20,Machine Learning Engineer,01/16,11/18,9.92
718,Providence State University,2.69,PhD,Providence,,0.0,0,1.0,2,Software Engineer,05/19,11/21,Software Engineer,05/17,02/20,Data Scientist,06/15,11/17,8.08
719,Bryant University,1.1,Masters,Chicago,,0.0,1,1.0,2,Machine Learning Engineer,11/19,01/21,Quantitative Analyst,02/18,03/19,Quantitative Analyst,05/16,10/18,5.96
720,MIT,1.53,Masters,Washington,M,1.0,1,1.0,2,Software Tester,10/20,12/22,Software Engineer,08/17,02/20,Software Engineer,02/16,06/17,4.55
721,Providence University,3.47,Masters,Philadelphia,F,1.0,1,1.0,4,Data Analyst,04/20,05/23,Quantitative Analyst,08/18,05/20,Software Tester,06/16,10/18,6.77
722,Boston University,2.23,Masters,Boston,F,0.0,0,1.0,3,Software Tester,03/20,11/21,Data Analyst,08/17,09/20,Data Scientist,03/14,06/19,7.89
723,MIT,1.29,PhD,Boston,,0.0,0,1.0,2,Machine Learning Engineer,01/19,11/22,Data Analyst,07/17,07/21,Data Scientist,07/16,03/17,3.02
724,Harvard University,3.1,Bachelors,Philadelphia,,0.0,1,1.0,1,Machine Learning Engineer,01/19,05/23,Software Tester,11/17,08/21,Data Analyst,11/15,12/18,3.96
725,Providence College,1.32,Bachelors,Miami,,1.0,1,1.0,1,Software Engineer,08/20,12/21,Software Engineer,05/18,10/21,Hardware Engineer,02/14,04/19,1.19
726,University of Rhode Island,3.91,Masters,Washington,M,,1,1.0,1,Quantitative Analyst,09/19,09/23,Software Engineer,11/18,11/21,Data Scientist,01/15,11/19,2.39
727,University of Rhode Island,1.47,Bachelors,Philadelphia,M,1.0,1,1.0,4,Machine Learning Engineer,03/19,10/21,Quantitative Analyst,03/18,03/21,Data Scientist,02/14,02/19,9.44
728,UCLA,3.0,Bachelors,Providence,M,1.0,1,1.0,2,Data Scientist,04/19,06/23,Quantitative Analyst,04/18,01/21,Machine Learning Engineer,12/14,01/18,2.55
729,University of Rhode Island,2.24,PhD,Las Vegas,M,,1,1.0,2,Hardware Engineer,01/20,03/21,Data Analyst,01/18,04/20,Hardware Engineer,10/15,03/18,9.6
730,Harvard University,1.35,PhD,Los Angeles,,0.0,0,1.0,2,Data Analyst,01/19,01/22,Software Tester,10/18,10/20,Machine Learning Engineer,06/16,12/17,1.31
731,Northeastern University,3.5,Bachelors,Miami,M,0.0,1,1.0,3,Data Analyst,10/20,02/21,Software Engineer,11/18,07/21,Software Tester,09/14,01/17,9.6
732,Providence College,2.37,Masters,Washington,,1.0,0,1.0,4,Hardware Engineer,09/19,12/22,Data Scientist,05/17,12/20,Research Scientist,06/14,11/19,5.62
733,UC Berkeley,2.93,Bachelors,Washington,F,0.0,0,1.0,3,Data Analyst,04/19,08/23,Hardware Engineer,08/18,08/20,Research Scientist,10/16,08/17,5.69
734,Columbia University,2.24,PhD,Miami,,,1,,2,Quantitative Analyst,11/19,09/23,Research Scientist,08/18,04/19,Machine Learning Engineer,06/15,05/17,4.21
735,University of Rhode Island,1.16,PhD,Washington,F,0.0,1,1.0,0,Data Scientist,04/19,07/22,Software Engineer,12/16,02/21,Research Scientist,12/13,06/19,4.91
736,Northeastern University,1.15,Masters,Philadelphia,M,,0,1.0,3,Research Scientist,01/19,08/23,Data Scientist,03/17,10/19,Software Tester,12/15,08/18,0.25
737,UCSB,1.52,PhD,Providence,,0.0,1,1.0,1,Machine Learning Engineer,10/20,08/23,Data Analyst,08/18,09/21,Hardware Engineer,08/15,03/18,1.33
738,UC Berkeley,1.3,Masters,Philadelphia,,1.0,0,1.0,4,Research Scientist,10/19,06/21,Quantitative Analyst,01/18,07/21,Machine Learning Engineer,11/14,11/18,8.59
739,Boston College,3.96,Bachelors,Providence,M,1.0,0,1.0,0,Data Scientist,10/20,10/21,Data Scientist,02/18,11/21,Machine Learning Engineer,01/14,04/17,7.02
740,Columbia University,1.45,Bachelors,Providence,,,0,1.0,3,Software Tester,09/19,11/21,Quantitative Analyst,11/17,09/21,Data Scientist,06/14,03/17,9.1
741,Providence College,3.22,Masters,Miami,F,1.0,0,1.0,0,Quantitative Analyst,05/20,09/21,Software Engineer,04/18,01/20,Software Tester,09/16,03/17,5.55
742,Brown University,1.47,PhD,New York,F,0.0,1,1.0,4,Data Scientist,10/20,07/22,Research Scientist,04/18,11/19,Data Analyst,12/13,11/18,3.73
743,Northeastern University,2.99,Masters,Boston,,,1,1.0,1,Data Analyst,07/20,02/21,Research Scientist,09/17,05/19,Quantitative Analyst,07/16,10/17,6.57
744,State Providence College,2.04,PhD,Boston,F,,1,1.0,3,Data Analyst,06/20,04/21,Machine Learning Engineer,06/18,12/20,Software Tester,04/14,05/17,1.61
745,Brown University,2.68,Bachelors,Chicago,M,1.0,0,1.0,3,Quantitative Analyst,05/20,11/23,Data Scientist,01/17,10/19,Hardware Engineer,06/14,01/17,9.48
746,Providence University,3.75,Bachelors,Philadelphia,F,,1,1.0,4,Hardware Engineer,03/19,01/22,Research Scientist,11/17,06/21,Software Engineer,06/15,02/19,9.43
747,Bryant University,1.5,Masters,Providence,,0.0,0,1.0,2,Machine Learning Engineer,02/19,02/23,Software Engineer,12/16,06/19,Quantitative Analyst,07/14,09/18,0.15
748,Boston University,3.69,Bachelors,Philadelphia,,1.0,0,1.0,1,Software Engineer,06/19,08/22,Research Scientist,07/18,11/21,Machine Learning Engineer,05/16,04/18,9.04
749,Northeastern University,1.84,PhD,Las Vegas,F,1.0,0,1.0,2,Software Engineer,12/18,03/23,Research Scientist,01/18,07/19,Software Engineer,11/14,09/17,6.03
750,Columbia University,3.69,Bachelors,Las Vegas,M,,0,1.0,4,Quantitative Analyst,02/19,07/21,Hardware Engineer,06/17,06/19,Hardware Engineer,10/14,03/19,3.87
751,Northeastern University,3.88,Bachelors,Miami,F,0.0,0,1.0,0,Machine Learning Engineer,08/20,02/22,Data Scientist,01/18,11/20,Research Scientist,02/14,07/17,7.24
752,State Providence College,1.37,Masters,Las Vegas,F,0.0,1,1.0,4,Research Scientist,11/20,10/21,Hardware Engineer,06/18,01/19,Data Scientist,09/14,06/17,7.84
753,Providence College,3.43,Bachelors,Los Angeles,M,1.0,0,1.0,4,Data Analyst,09/20,09/23,Machine Learning Engineer,03/18,10/20,Machine Learning Engineer,10/15,11/18,5.49
754,Brown University,3.36,PhD,Providence,F,,1,1.0,2,Software Engineer,03/19,10/22,Machine Learning Engineer,10/18,02/21,Hardware Engineer,02/14,01/17,0.02
755,UCLA,1.64,Masters,Providence,M,,1,0.0,0,Data Scientist,03/20,05/22,Machine Learning Engineer,07/18,11/20,Hardware Engineer,02/14,10/18,1.32
756,Providence College,2.46,PhD,Washington,F,1.0,1,1.0,4,Hardware Engineer,04/20,05/23,Software Tester,09/18,12/20,Research Scientist,07/14,07/19,4.83
757,UCLA,2.17,PhD,Los Angeles,,0.0,1,1.0,4,Hardware Engineer,08/19,11/23,Data Analyst,08/17,04/21,Quantitative Analyst,05/15,04/17,6.25
758,Providence State University,3.1,PhD,Las Vegas,M,1.0,1,1.0,2,Data Scientist,03/20,06/23,Data Scientist,04/17,03/19,Hardware Engineer,03/15,04/17,3.65
759,Boston University,3.88,Bachelors,Boston,,1.0,1,1.0,0,Machine Learning Engineer,03/20,05/23,Research Scientist,01/17,11/20,Data Scientist,12/15,11/18,7.29
760,Columbia University,1.78,PhD,Chicago,F,1.0,1,1.0,2,Research Scientist,06/20,02/22,Software Tester,07/17,06/20,Data Scientist,09/15,05/17,2.97
761,MIT,2.18,Masters,Boston,F,0.0,1,1.0,2,Software Engineer,06/20,01/22,Research Scientist,04/17,02/21,Software Tester,10/14,09/18,6.34
762,State Providence College,1.84,Bachelors,Las Vegas,,,0,1.0,0,Machine Learning Engineer,03/19,01/21,Software Engineer,05/18,06/21,Machine Learning Engineer,11/14,04/19,3.94
763,Providence State University,2.76,Bachelors,Providence,M,,0,1.0,2,Hardware Engineer,07/19,01/21,Software Engineer,09/17,08/19,Software Engineer,05/15,01/19,2.95
764,Bryant University,1.53,Masters,Chicago,M,,0,1.0,0,Research Scientist,07/20,10/22,Software Engineer,05/17,11/21,Hardware Engineer,04/14,01/17,3.75
765,Boston University,2.85,Masters,Miami,,0.0,0,1.0,0,Software Engineer,07/20,05/22,Machine Learning Engineer,05/18,04/19,Software Engineer,04/15,02/18,5.81
766,Providence College,2.4,Masters,San Francisco,,,1,1.0,2,Hardware Engineer,10/20,09/23,Software Tester,06/17,01/20,Data Analyst,05/15,04/18,7.15
767,Columbia University,3.1,Bachelors,Chicago,,1.0,0,1.0,2,Software Engineer,11/19,03/23,Software Tester,04/18,12/20,Data Scientist,12/13,05/17,2.8
768,Boston University,1.78,Bachelors,Providence,F,,0,1.0,3,Hardware Engineer,08/20,02/23,Quantitative Analyst,11/17,12/19,Quantitative Analyst,08/15,08/18,4.3
769,Providence School,1.46,Masters,Philadelphia,M,,0,1.0,1,Software Engineer,06/19,04/21,Data Analyst,03/18,06/19,Hardware Engineer,03/14,06/18,1.82
770,Boston University,2.58,Masters,Philadelphia,M,1.0,1,1.0,2,Data Scientist,08/19,10/22,Software Tester,04/18,09/19,Machine Learning Engineer,02/16,05/19,3.57
771,UCLA,3.28,Masters,Philadelphia,F,,0,1.0,1,Machine Learning Engineer,07/20,11/22,Hardware Engineer,09/18,03/20,Quantitative Analyst,03/15,07/17,5.87
772,Providence College,3.97,Bachelors,Chicago,F,,1,1.0,1,Data Analyst,02/19,05/22,Data Analyst,09/18,02/19,Data Scientist,01/14,10/17,6.62
773,UCLA,3.54,Bachelors,Los Angeles,M,0.0,0,1.0,4,Data Scientist,03/20,09/23,Software Tester,09/18,06/20,Data Scientist,11/14,04/19,2.35
774,Boston College,1.0,Masters,Providence,F,,1,1.0,1,Machine Learning Engineer,06/19,06/23,Hardware Engineer,10/18,07/21,Research Scientist,04/16,10/17,6.32
775,Providence School,2.24,Masters,Miami,,,1,0.0,4,Quantitative Analyst,09/19,07/21,Data Analyst,09/17,08/21,Data Analyst,11/16,06/19,2.93
776,State Providence College,1.59,Masters,New York,F,0.0,0,1.0,1,Research Scientist,07/20,10/22,Machine Learning Engineer,09/18,09/21,Machine Learning Engineer,04/16,08/19,2.64
777,Boston College,2.64,Masters,Washington,F,,0,1.0,4,Data Scientist,12/18,03/21,Software Engineer,04/18,02/20,Machine Learning Engineer,02/15,05/19,7.71
778,Harvard University,1.22,Bachelors,San Francisco,,0.0,1,1.0,1,Software Engineer,01/19,08/21,Hardware Engineer,03/17,04/21,Hardware Engineer,11/15,01/18,2.45
779,State Providence College,2.9,PhD,Las Vegas,,,1,0.0,1,Data Analyst,02/19,04/22,Software Engineer,02/18,11/20,Machine Learning Engineer,07/14,05/17,6.43
780,Harvard University,3.44,Bachelors,Los Angeles,,0.0,0,1.0,4,Software Tester,05/19,09/22,Machine Learning Engineer,07/18,08/19,Machine Learning Engineer,03/14,03/18,0.58
781,University of Rhode Island,1.81,PhD,Philadelphia,F,0.0,0,1.0,2,Machine Learning Engineer,10/20,11/23,Software Tester,12/17,09/19,Software Engineer,08/15,10/18,7.96
782,University of Rhode Island,3.28,Bachelors,San Francisco,M,0.0,1,1.0,1,Software Tester,02/20,12/22,Hardware Engineer,12/16,11/19,Software Engineer,05/14,07/18,0.58
783,University of Rhode Island,3.98,Bachelors,Miami,F,1.0,0,1.0,1,Software Tester,08/20,10/22,Data Analyst,04/18,01/19,Quantitative Analyst,05/15,10/19,0.08
784,Harvard University,3.53,Masters,San Francisco,M,0.0,1,1.0,0,Data Analyst,03/19,11/21,Data Analyst,03/17,07/21,Software Tester,02/14,04/18,7.91
785,MIT,1.97,Bachelors,New York,,0.0,1,1.0,2,Data Analyst,04/19,02/21,Data Scientist,06/18,04/20,Hardware Engineer,05/16,10/17,3.43
786,Providence College,2.58,PhD,Chicago,F,1.0,1,1.0,4,Research Scientist,09/20,01/21,Machine Learning Engineer,07/17,03/19,Software Tester,12/14,09/18,8.5
787,UCLA,2.34,Bachelors,Washington,M,0.0,0,1.0,3,Software Tester,09/20,12/22,Quantitative Analyst,11/18,07/20,Quantitative Analyst,02/15,09/19,1.7
788,Columbia University,2.27,Masters,Philadelphia,M,,1,1.0,2,Data Scientist,05/20,01/22,Software Tester,01/17,09/20,Quantitative Analyst,03/16,03/18,6.68
789,Columbia University,1.25,PhD,Providence,,1.0,1,1.0,1,Machine Learning Engineer,07/19,11/23,Quantitative Analyst,05/17,09/20,Quantitative Analyst,12/13,08/19,8.69
790,Harvard University,1.41,Bachelors,Las Vegas,,1.0,1,1.0,4,Quantitative Analyst,05/20,11/22,Research Scientist,10/18,01/19,Machine Learning Engineer,06/14,05/18,7.28
791,Providence School,2.85,Masters,Las Vegas,F,0.0,0,1.0,0,Quantitative Analyst,08/19,01/22,Quantitative Analyst,05/17,04/19,Hardware Engineer,05/14,01/19,0.31
792,University of Rhode Island,2.68,Bachelors,Miami,M,,1,1.0,2,Quantitative Analyst,10/19,01/23,Software Engineer,12/16,04/20,Data Analyst,01/15,07/18,5.87
793,Providence University,1.31,Masters,Chicago,,,1,1.0,1,Research Scientist,08/20,03/23,Machine Learning Engineer,12/17,02/19,Research Scientist,06/16,04/17,5.22
794,Brown University,1.44,Masters,Philadelphia,,1.0,1,1.0,0,Software Tester,11/19,08/22,Software Engineer,02/17,11/21,Research Scientist,11/15,07/18,0.69
795,Providence State University,2.58,Bachelors,Boston,,,0,1.0,0,Software Tester,09/19,07/23,Data Analyst,04/18,02/21,Data Analyst,08/16,09/19,9.23
796,Boston University,2.2,Masters,Providence,,,0,,2,Quantitative Analyst,08/19,12/21,Research Scientist,10/18,06/19,Hardware Engineer,09/14,03/18,3.42
797,UCSB,2.18,Masters,Providence,,,1,1.0,1,Software Tester,08/19,04/21,Quantitative Analyst,08/17,10/19,Data Analyst,08/16,10/17,0.15
798,UC Berkeley,2.76,Bachelors,Las Vegas,,1.0,1,0.0,2,Quantitative Analyst,05/19,06/23,Research Scientist,08/17,08/20,Machine Learning Engineer,01/15,08/19,5.6
799,Brown University,3.42,Bachelors,New York,F,1.0,0,1.0,4,Software Engineer,11/19,02/22,Research Scientist,09/17,11/21,Hardware Engineer,07/15,09/18,3.67
800,Northeastern University,1.47,PhD,Philadelphia,M,,0,1.0,3,Data Scientist,12/18,08/21,Software Engineer,05/18,12/19,Data Scientist,05/14,02/19,3.81
801,UCSB,3.83,PhD,Washington,M,0.0,0,1.0,4,Data Analyst,08/20,08/23,Quantitative Analyst,01/17,01/19,Software Engineer,09/15,12/17,2.57
802,UC Berkeley,3.61,Bachelors,Providence,,0.0,0,1.0,4,Quantitative Analyst,06/19,07/23,Software Tester,03/17,10/19,Software Tester,07/14,03/18,7.94
803,Boston University,1.61,Masters,New York,F,0.0,0,1.0,4,Data Scientist,08/20,09/21,Data Scientist,04/18,04/20,Hardware Engineer,09/14,09/18,5.89
804,UCLA,2.28,PhD,Boston,F,0.0,0,1.0,2,Hardware Engineer,06/19,01/23,Quantitative Analyst,05/18,09/21,Software Tester,09/15,08/18,1.71
805,Boston University,3.03,Bachelors,New York,M,,0,,4,Research Scientist,01/19,11/21,Quantitative Analyst,07/17,01/19,Software Tester,11/14,10/17,5.93
806,MIT,1.67,Masters,Philadelphia,,,1,1.0,1,Software Tester,05/19,07/23,Software Tester,02/18,01/21,Quantitative Analyst,10/15,01/19,7.55
807,Boston College,2.41,Bachelors,Providence,M,,1,,3,Hardware Engineer,07/19,03/21,Software Engineer,09/17,02/20,Data Scientist,02/16,09/18,4.21
808,Providence College,1.42,Masters,Washington,M,,1,1.0,0,Software Tester,12/18,07/22,Data Analyst,11/17,05/21,Machine Learning Engineer,12/14,11/18,3.12
809,UCLA,2.39,Bachelors,Los Angeles,,1.0,0,1.0,3,Hardware Engineer,11/19,06/23,Software Tester,11/18,11/21,Quantitative Analyst,07/16,04/18,7.36
810,Harvard University,3.19,PhD,Chicago,,,0,1.0,0,Software Tester,01/19,12/21,Software Engineer,05/17,05/21,Hardware Engineer,07/16,09/17,2.83
811,UC Berkeley,2.9,PhD,Chicago,,0.0,0,1.0,3,Data Analyst,06/19,01/23,Software Engineer,03/17,06/20,Quantitative Analyst,03/15,11/17,4.5
812,Providence University,1.06,Bachelors,Los Angeles,M,1.0,1,1.0,0,Quantitative Analyst,02/19,09/21,Data Scientist,06/18,07/20,Hardware Engineer,07/14,09/19,2.27
813,Providence University,2.41,PhD,New York,,,1,1.0,2,Quantitative Analyst,04/19,12/21,Machine Learning Engineer,09/17,07/20,Data Analyst,05/16,03/19,6.73
814,Providence School,1.59,Bachelors,Boston,F,,0,1.0,3,Research Scientist,12/18,02/23,Software Tester,06/18,09/19,Software Tester,03/16,04/18,5.39
815,UC Berkeley,2.87,Masters,Los Angeles,M,1.0,0,1.0,0,Hardware Engineer,06/20,08/23,Machine Learning Engineer,11/18,05/21,Quantitative Analyst,08/15,07/17,7.66
816,University of Rhode Island,3.1,Bachelors,Providence,M,1.0,0,1.0,2,Software Tester,02/20,01/23,Research Scientist,12/16,01/20,Machine Learning Engineer,11/14,06/19,4.43
817,UC Berkeley,2.49,Bachelors,New York,M,1.0,1,1.0,2,Data Analyst,12/19,05/23,Software Tester,10/17,01/20,Software Engineer,10/16,05/17,9.0
818,State Providence College,2.92,PhD,Boston,F,1.0,1,1.0,3,Quantitative Analyst,10/20,10/21,Software Tester,01/17,08/20,Research Scientist,06/15,03/18,4.3
819,Providence State University,3.54,Bachelors,Chicago,F,1.0,0,1.0,4,Data Analyst,08/20,10/21,Research Scientist,04/17,10/19,Data Analyst,04/15,03/18,2.84
820,Providence University,3.48,Bachelors,Providence,,0.0,0,1.0,1,Software Tester,11/19,12/22,Machine Learning Engineer,06/17,04/20,Software Tester,02/15,09/18,4.92
821,Providence University,2.36,Bachelors,Philadelphia,,1.0,0,1.0,3,Data Scientist,07/19,09/22,Research Scientist,01/18,09/21,Hardware Engineer,01/14,09/19,2.45
822,Providence School,2.59,Bachelors,Las Vegas,M,,0,1.0,0,Data Scientist,06/19,09/22,Hardware Engineer,12/17,09/20,Software Engineer,10/16,09/17,3.03
823,Providence University,1.54,PhD,Miami,,,1,1.0,1,Software Tester,11/19,07/22,Software Tester,07/17,06/20,Software Tester,09/14,08/19,6.35
824,UCLA,1.3,Bachelors,Los Angeles,M,1.0,1,1.0,3,Quantitative Analyst,06/20,09/22,Machine Learning Engineer,06/18,11/19,Hardware Engineer,11/16,04/17,5.39
825,Providence College,3.43,Bachelors,Los Angeles,F,0.0,1,1.0,3,Hardware Engineer,12/19,04/23,Data Analyst,08/17,03/19,Hardware Engineer,11/14,12/18,0.1
826,UCSB,1.39,PhD,San Francisco,,0.0,0,1.0,2,Software Engineer,06/20,05/22,Data Analyst,12/17,07/20,Research Scientist,02/16,02/17,7.05
827,Boston College,1.16,Bachelors,Washington,M,,0,1.0,0,Software Tester,01/19,02/22,Quantitative Analyst,11/18,03/19,Research Scientist,07/14,04/19,6.38
828,Boston University,1.63,Masters,Los Angeles,F,,1,1.0,3,Data Scientist,02/20,08/21,Software Tester,08/17,02/21,Software Engineer,08/16,04/19,0.15
829,UCSB,2.11,Masters,Philadelphia,F,1.0,1,0.0,1,Software Tester,08/20,09/22,Hardware Engineer,11/18,08/19,Software Tester,04/15,05/19,9.85
830,Providence State University,2.81,Bachelors,Philadelphia,F,0.0,0,1.0,4,Research Scientist,07/19,05/23,Data Analyst,08/18,10/19,Software Engineer,07/16,03/17,5.35
831,University of Rhode Island,2.13,Masters,Chicago,M,1.0,0,1.0,2,Software Engineer,12/18,06/22,Data Analyst,12/16,01/19,Machine Learning Engineer,12/14,06/17,8.65
832,Providence State University,1.0,Bachelors,Providence,M,0.0,1,1.0,2,Hardware Engineer,11/19,07/22,Quantitative Analyst,02/17,01/19,Hardware Engineer,11/16,11/18,3.38
833,State Providence College,3.07,Masters,Las Vegas,M,1.0,1,1.0,3,Hardware Engineer,11/19,02/23,Hardware Engineer,01/17,01/19,Machine Learning Engineer,07/16,11/18,9.5
834,Harvard University,2.32,Bachelors,Boston,M,0.0,0,1.0,0,Quantitative Analyst,05/20,04/22,Data Analyst,05/18,12/19,Data Analyst,08/14,12/18,4.68
835,Brown University,3.3,PhD,Miami,M,0.0,1,1.0,3,Hardware Engineer,06/20,09/21,Research Scientist,11/17,10/19,Hardware Engineer,04/14,07/17,0.01
836,UCSB,2.54,Bachelors,Los Angeles,F,,1,1.0,1,Quantitative Analyst,10/19,03/23,Data Analyst,11/18,10/21,Data Scientist,02/15,09/17,4.17
837,Providence State University,2.52,Bachelors,San Francisco,M,1.0,0,1.0,1,Machine Learning Engineer,12/19,04/21,Data Analyst,02/17,05/21,Data Scientist,04/15,10/18,7.11
838,Boston University,3.55,Bachelors,New York,F,0.0,0,1.0,0,Data Analyst,07/20,08/21,Quantitative Analyst,02/17,08/21,Software Tester,03/16,02/17,3.05
839,Providence State University,3.17,Bachelors,San Francisco,F,,0,1.0,1,Hardware Engineer,12/18,02/23,Software Engineer,10/18,02/21,Software Engineer,02/15,09/17,3.07
840,Providence University,1.83,Masters,Los Angeles,M,,1,1.0,1,Machine Learning Engineer,06/20,09/22,Research Scientist,11/17,11/19,Hardware Engineer,04/14,11/18,1.2
841,Boston University,2.18,Masters,Washington,M,1.0,0,1.0,1,Hardware Engineer,12/18,11/23,Hardware Engineer,11/17,11/19,Software Engineer,05/14,06/17,5.37
842,Providence College,2.4,Bachelors,San Francisco,,0.0,1,1.0,2,Software Engineer,09/19,08/21,Research Scientist,12/17,09/20,Research Scientist,01/14,11/18,0.1
843,Columbia University,2.76,PhD,Chicago,F,,0,,2,Research Scientist,11/20,09/23,Software Tester,10/17,12/20,Software Engineer,12/15,10/17,0.32
844,Boston University,1.35,PhD,New York,F,1.0,0,1.0,4,Research Scientist,02/20,10/21,Machine Learning Engineer,04/17,06/19,Software Tester,02/15,02/19,8.51
845,UCSB,1.23,Bachelors,Philadelphia,F,1.0,0,1.0,1,Research Scientist,02/19,05/22,Software Tester,11/17,04/19,Research Scientist,10/16,01/18,1.68
846,State Providence College,2.31,Bachelors,Boston,F,,0,1.0,4,Software Tester,12/18,06/21,Software Engineer,10/17,07/19,Data Scientist,11/15,07/18,7.95
847,Bryant University,1.52,Masters,Providence,,,0,1.0,0,Software Engineer,12/19,11/22,Data Analyst,06/17,02/20,Research Scientist,01/16,06/17,1.02
848,MIT,1.13,Masters,Providence,,0.0,0,1.0,3,Data Scientist,04/20,10/23,Data Scientist,11/18,10/19,Software Tester,10/15,03/19,8.33
849,Boston University,1.58,Masters,San Francisco,F,,1,1.0,2,Machine Learning Engineer,02/20,11/23,Machine Learning Engineer,10/18,01/20,Hardware Engineer,12/14,04/18,9.49
850,Boston College,2.84,PhD,Washington,F,,1,1.0,4,Software Tester,11/20,10/22,Software Engineer,09/18,04/20,Machine Learning Engineer,10/16,07/19,5.6
851,State Providence College,2.38,Masters,Las Vegas,M,0.0,1,0.0,2,Software Tester,06/20,01/21,Data Scientist,07/17,06/21,Data Scientist,11/14,11/18,0.72
852,Columbia University,2.6,Bachelors,Boston,,0.0,1,1.0,0,Data Scientist,05/20,12/22,Hardware Engineer,07/17,09/21,Software Tester,07/14,05/18,1.99
853,Bryant University,2.02,Masters,San Francisco,F,0.0,0,1.0,2,Software Tester,03/19,03/21,Data Scientist,11/18,06/20,Research Scientist,04/14,07/17,0.61
854,Boston University,1.14,PhD,Los Angeles,F,,0,1.0,0,Quantitative Analyst,03/19,03/23,Machine Learning Engineer,03/18,09/19,Research Scientist,10/16,08/17,6.08
855,State Providence College,2.31,Masters,Miami,,,0,1.0,0,Research Scientist,05/20,06/21,Data Analyst,09/18,10/20,Hardware Engineer,10/14,06/17,9.64
856,MIT,3.71,Bachelors,Miami,M,0.0,0,1.0,0,Hardware Engineer,04/19,01/22,Software Engineer,06/17,06/19,Data Scientist,05/15,02/18,2.18
857,Brown University,1.4,Bachelors,Providence,,1.0,1,1.0,2,Data Scientist,02/19,01/23,Research Scientist,03/18,08/20,Research Scientist,10/16,08/19,0.49
858,Brown University,2.9,Bachelors,San Francisco,M,1.0,0,1.0,1,Machine Learning Engineer,01/19,03/21,Software Tester,09/18,03/19,Hardware Engineer,08/16,07/18,1.49
